日期,单位净值,历史净值,日增长率,申购状态,赎回状态
2016-03-22,3.2195,1.2562,-0.73%,场内买入,场内卖出
2016-03-23,3.2299,1.2601,0.32%,场内买入,场内卖出
2016-03-24,3.1758,1.24,-1.68%,场内买入,场内卖出
2016-03-25,3.1916,1.2459,0.50%,场内买入,场内卖出
2016-03-28,3.1634,1.2354,-0.88%,场内买入,场内卖出
2016-03-29,3.129,1.2226,-1.09%,场内买入,场内卖出
2016-03-30,3.2098,1.2526,2.58%,场内买入,场内卖出
2016-03-31,3.2114,1.2532,0.05%,场内买入,场内卖出
2016-04-01,3.2152,1.2546,0.12%,场内买入,场内卖出
2016-04-05,3.2576,1.2704,1.32%,场内买入,场内卖出
2016-04-06,3.2507,1.2678,-0.21%,场内买入,场内卖出
2016-04-07,3.2024,1.2499,-1.49%,场内买入,场内卖出
2016-04-08,3.1786,1.241,-0.74%,场内买入,场内卖出
2016-04-11,3.2227,1.2574,1.39%,场内买入,场内卖出
2016-04-12,3.2112,1.2531,-0.36%,场内买入,场内卖出
2016-04-13,3.254,1.269,1.33%,场内买入,场内卖出
2016-04-14,3.2684,1.2744,0.44%,场内买入,场内卖出
2016-04-15,3.2646,1.2729,-0.12%,场内买入,场内卖出
2016-04-18,3.2208,1.2567,-1.34%,场内买入,场内卖出
2016-04-19,3.2306,1.2603,0.30%,场内买入,场内卖出
2016-04-20,3.1732,1.239,-1.78%,场内买入,场内卖出
2016-04-21,3.1528,1.2315,-0.64%,场内买入,场内卖出
2016-04-22,3.1674,1.2369,0.46%,场内买入,场内卖出
2016-04-25,3.1543,1.232,-0.41%,场内买入,场内卖出
2016-04-26,3.1715,1.2384,0.55%,场内买入,场内卖出
2016-04-27,3.1585,1.2336,-0.41%,场内买入,场内卖出
2016-04-28,3.1536,1.2318,-0.16%,场内买入,场内卖出
2016-04-29,3.1505,1.2306,-0.10%,场内买入,场内卖出
2016-05-03,3.2071,1.2516,1.80%,场内买入,场内卖出
2016-05-04,3.203,1.2501,-0.13%,场内买入,场内卖出
2016-05-05,3.2075,1.2518,0.14%,场内买入,场内卖出
2016-05-06,3.1262,1.2216,-2.53%,场内买入,场内卖出
2016-05-09,3.0615,1.1976,-2.07%,场内买入,场内卖出
2016-05-10,3.065,1.1989,0.11%,场内买入,场内卖出
2016-05-11,3.0787,1.204,0.45%,场内买入,场内卖出
2016-05-12,3.0858,1.2066,0.23%,场内买入,场内卖出
2016-05-13,3.0706,1.201,-0.49%,场内买入,场内卖出
2016-05-16,3.0909,1.2085,0.66%,场内买入,场内卖出
2016-05-17,3.0826,1.2054,-0.27%,场内买入,场内卖出
2016-05-18,3.065,1.1989,-0.57%,场内买入,场内卖出
2016-05-19,3.0599,1.197,-0.17%,场内买入,场内卖出
2016-05-20,3.0755,1.2028,0.51%,场内买入,场内卖出
2016-05-23,3.0852,1.2064,0.32%,场内买入,场内卖出
2016-05-24,3.0616,1.1976,-0.76%,场内买入,场内卖出
2016-05-25,3.0574,1.1961,-0.14%,场内买入,场内卖出
2016-05-26,3.0627,1.1981,0.17%,场内买入,场内卖出
2016-05-27,3.0611,1.1975,-0.05%,场内买入,场内卖出
2016-05-30,3.0655,1.1991,0.14%,场内买入,场内卖出
2016-05-31,3.1688,1.2374,3.37%,场内买入,场内卖出
2016-06-01,3.1596,1.234,-0.29%,场内买入,场内卖出
2016-06-02,3.1663,1.2365,0.21%,场内买入,场内卖出
2016-06-03,3.1892,1.245,0.72%,场内买入,场内卖出
2016-06-06,3.1816,1.2422,-0.24%,场内买入,场内卖出
2016-06-07,3.1804,1.2417,-0.04%,场内买入,场内卖出
2016-06-08,3.1699,1.2378,-0.33%,场内买入,场内卖出
2016-06-13,3.0729,1.2018,-3.06%,场内买入,场内卖出
2016-06-14,3.0827,1.2055,0.32%,场内买入,场内卖出
2016-06-15,3.1234,1.2206,1.32%,场内买入,场内卖出
2016-06-16,3.1044,1.2135,-0.61%,场内买入,场内卖出
2016-06-17,3.1219,1.22,0.56%,场内买入,场内卖出
2016-06-20,3.1244,1.2209,0.08%,场内买入,场内卖出
2016-06-21,3.1179,1.2185,-0.21%,场内买入,场内卖出
2016-06-22,3.1456,1.2288,0.89%,场内买入,场内卖出
2016-06-23,3.1317,1.2237,-0.44%,场内买入,场内卖出
2016-06-24,3.0962,1.2105,-1.13%,场内买入,场内卖出
2016-06-27,3.1395,1.2265,1.40%,场内买入,场内卖出
2016-06-28,3.1562,1.2327,0.53%,场内买入,场内卖出
2016-06-29,3.1712,1.2383,0.48%,场内买入,场内卖出
2016-06-30,3.1748,1.2396,0.11%,场内买入,场内卖出
2016-07-01,3.1766,1.2403,0.06%,场内买入,场内卖出
2016-07-04,3.2274,1.2592,1.60%,场内买入,场内卖出
2016-07-05,3.2324,1.261,0.15%,场内买入,场内卖出
2016-07-06,3.243,1.2649,0.33%,场内买入,场内卖出
2016-07-07,3.2423,1.2647,-0.02%,场内买入,场内卖出
2016-07-08,3.23,1.2601,-0.38%,场内买入,场内卖出
2016-07-11,3.242,1.2646,0.37%,场内买入,场内卖出
2016-07-12,3.3118,1.2905,2.15%,场内买入,场内卖出
2016-07-13,3.3279,1.2964,0.49%,场内买入,场内卖出
2016-07-14,3.3219,1.2942,-0.18%,场内买入,场内卖出
2016-07-15,3.3236,1.2948,0.05%,场内买入,场内卖出
2016-07-18,3.3093,1.2895,-0.43%,场内买入,场内卖出
2016-07-19,3.2969,1.2849,-0.37%,场内买入,场内卖出
2016-07-20,3.2864,1.281,-0.32%,场内买入,场内卖出
2016-07-21,3.3014,1.2866,0.46%,场内买入,场内卖出
2016-07-22,3.2743,1.2765,-0.82%,场内买入,场内卖出
2016-07-25,3.2807,1.2789,0.20%,场内买入,场内卖出
2016-07-26,3.3198,1.2934,1.19%,场内买入,场内卖出
2016-07-27,3.269,1.2746,-1.53%,场内买入,场内卖出
2016-07-28,3.2719,1.2757,0.09%,场内买入,场内卖出
2016-07-29,3.2569,1.2701,-0.46%,场内买入,场内卖出
2016-08-01,3.2295,1.2599,-0.84%,场内买入,场内卖出
2016-08-02,3.2416,1.2644,0.37%,场内买入,场内卖出
2016-08-03,3.246,1.2661,0.14%,场内买入,场内卖出
2016-08-04,3.2535,1.2688,0.23%,场内买入,场内卖出
2016-08-05,3.2585,1.2707,0.15%,场内买入,场内卖出
2016-08-08,3.2873,1.2814,0.88%,场内买入,场内卖出
2016-08-09,3.3101,1.2898,0.69%,场内买入,场内卖出
2016-08-10,3.2965,1.2848,-0.41%,场内买入,场内卖出
2016-08-11,3.2878,1.2816,-0.26%,场内买入,场内卖出
2016-08-12,3.3495,1.3044,1.88%,场内买入,场内卖出
2016-08-15,3.4484,1.3411,2.95%,场内买入,场内卖出
2016-08-16,3.433,1.3354,-0.45%,场内买入,场内卖出
2016-08-17,3.4278,1.3335,-0.15%,场内买入,场内卖出
2016-08-18,3.4193,1.3303,-0.25%,场内买入,场内卖出
2016-08-19,3.4213,1.3311,0.06%,场内买入,场内卖出
2016-08-22,3.3929,1.3205,-0.83%,场内买入,场内卖出
2016-08-23,3.3982,1.3225,0.16%,场内买入,场内卖出
2016-08-24,3.387,1.3184,-0.33%,场内买入,场内卖出
2016-08-25,3.366,1.3106,-0.62%,场内买入,场内卖出
2016-08-26,3.3643,1.3099,-0.05%,场内买入,场内卖出
2016-08-29,3.3647,1.3101,0.01%,场内买入,场内卖出
2016-08-30,3.369,1.3117,0.13%,场内买入,场内卖出
2016-08-31,3.3848,1.3175,0.47%,场内买入,场内卖出
2016-09-01,3.3585,1.3078,-0.78%,场内买入,场内卖出
2016-09-02,3.3721,1.3128,0.40%,场内买入,场内卖出
2016-09-05,3.3795,1.3156,0.22%,场内买入,场内卖出
2016-09-06,3.4032,1.3244,0.70%,场内买入,场内卖出
2016-09-07,3.4012,1.3236,-0.06%,场内买入,场内卖出
2016-09-08,3.3996,1.323,-0.05%,场内买入,场内卖出
2016-09-09,3.3779,1.315,-0.64%,场内买入,场内卖出
2016-09-12,3.3221,1.2943,-1.65%,场内买入,场内卖出
2016-09-13,3.3198,1.2934,-0.07%,场内买入,场内卖出
2016-09-14,3.298,1.2853,-0.66%,场内买入,场内卖出
2016-09-19,3.3228,1.2945,0.75%,场内买入,场内卖出
2016-09-20,3.3168,1.2923,-0.18%,场内买入,场内卖出
2016-09-21,3.3264,1.2959,0.29%,场内买入,场内卖出
2016-09-22,3.3509,1.305,0.74%,场内买入,场内卖出
2016-09-23,3.3349,1.299,-0.48%,场内买入,场内卖出
2016-09-26,3.2802,1.2787,-1.64%,场内买入,场内卖出
2016-09-27,3.301,1.2865,0.63%,场内买入,场内卖出
2016-09-28,3.2912,1.2828,-0.30%,场内买入,场内卖出
2016-09-29,3.3048,1.2879,0.41%,场内买入,场内卖出
2016-09-30,3.3142,1.2913,0.28%,场内买入,场内卖出
2016-10-10,3.3544,1.3063,1.21%,场内买入,场内卖出
2016-10-11,3.367,1.3109,0.38%,场内买入,场内卖出
2016-10-12,3.3606,1.3086,-0.19%,场内买入,场内卖出
2016-10-13,3.3632,1.3095,0.08%,场内买入,场内卖出
2016-10-14,3.3661,1.3106,0.09%,场内买入,场内卖出
2016-10-17,3.3375,1.3,-0.85%,场内买入,场内卖出
2016-10-18,3.3813,1.3162,1.31%,场内买入,场内卖出
2016-10-19,3.3761,1.3143,-0.15%,场内买入,场内卖出
2016-10-20,3.3786,1.3152,0.07%,场内买入,场内卖出
2016-10-21,3.388,1.3187,0.28%,场内买入,场内卖出
2016-10-24,3.428,1.3336,1.18%,场内买入,场内卖出
2016-10-25,3.4281,1.3336,0.00%,场内买入,场内卖出
2016-10-26,3.415,1.3287,-0.38%,场内买入,场内卖出
2016-10-27,3.4057,1.3253,-0.27%,场内买入,场内卖出
2016-10-28,3.4001,1.3232,-0.16%,场内买入,场内卖出
2016-10-31,3.396,1.3217,-0.12%,场内买入,场内卖出
2016-11-01,3.419,1.3302,0.68%,场内买入,场内卖出
2016-11-02,3.393,1.3206,-0.76%,场内买入,场内卖出
2016-11-03,3.425,1.3324,0.94%,场内买入,场内卖出
2016-11-04,3.4139,1.3283,-0.32%,场内买入,场内卖出
2016-11-07,3.4161,1.3291,0.06%,场内买入,场内卖出
2016-11-08,3.4309,1.3346,0.43%,场内买入,场内卖出
2016-11-09,3.4127,1.3279,-0.53%,场内买入,场内卖出
2016-11-10,3.4505,1.3419,1.11%,场内买入,场内卖出
2016-11-11,3.4771,1.3518,0.77%,场内买入,场内卖出
2016-11-14,3.49,1.3566,0.37%,场内买入,场内卖出
2016-11-15,3.4896,1.3564,-0.01%,场内买入,场内卖出
2016-11-16,3.4892,1.3563,-0.01%,场内买入,场内卖出
2016-11-17,3.4963,1.3589,0.20%,场内买入,场内卖出
2016-11-18,3.477,1.3517,-0.55%,场内买入,场内卖出
2016-11-21,3.5007,1.3605,0.68%,场内买入,场内卖出
2016-11-22,3.5283,1.3708,0.79%,场内买入,场内卖出
2016-11-23,3.5357,1.3735,0.21%,场内买入,场内卖出
2016-11-24,3.5499,1.3788,0.40%,场内买入,场内卖出
2016-11-25,3.5829,1.391,0.93%,场内买入,场内卖出
2016-11-28,3.597,1.3963,0.39%,场内买入,场内卖出
2016-11-29,3.6262,1.4071,0.81%,场内买入,场内卖出
2016-11-30,3.5998,1.3973,-0.73%,场内买入,场内卖出
2016-12-01,3.6276,1.4076,0.77%,场内买入,场内卖出
2016-12-02,3.5905,1.3938,-1.02%,场内买入,场内卖出
2016-12-05,3.5294,1.3712,-1.70%,场内买入,场内卖出
2016-12-06,3.5192,1.3674,-0.29%,场内买入,场内卖出
2016-12-07,3.536,1.3736,0.48%,场内买入,场内卖出
2016-12-08,3.5304,1.3715,-0.16%,场内买入,场内卖出
2016-12-09,3.5538,1.3802,0.66%,场内买入,场内卖出
2016-12-12,3.4675,1.3482,-2.43%,场内买入,场内卖出
2016-12-13,3.463,1.3465,-0.13%,场内买入,场内卖出
2016-12-14,3.4363,1.3366,-0.77%,场内买入,场内卖出
2016-12-15,3.3973,1.3222,-1.13%,场内买入,场内卖出
2016-12-16,3.4024,1.3241,0.15%,场内买入,场内卖出
2016-12-19,3.3849,1.3176,-0.51%,场内买入,场内卖出
2016-12-20,3.3644,1.31,-0.61%,场内买入,场内卖出
2016-12-21,3.3942,1.321,0.89%,场内买入,场内卖出
2016-12-22,3.3914,1.32,-0.08%,场内买入,场内卖出
2016-12-23,3.3629,1.3094,-0.84%,场内买入,场内卖出
2016-12-26,3.3779,1.315,0.45%,场内买入,场内卖出
2016-12-27,3.3717,1.3127,-0.18%,场内买入,场内卖出
2016-12-28,3.3569,1.3072,-0.44%,场内买入,场内卖出
2016-12-29,3.3527,1.3056,-0.13%,场内买入,场内卖出
2016-12-30,3.3655,1.3104,0.38%,场内买入,场内卖出
2016-12-31,3.3654,1.3103,0.00%,场内买入,场内卖出
2017-01-03,3.3979,1.3224,0.96%,场内买入,场内卖出
2017-01-04,3.4243,1.3322,0.78%,场内买入,场内卖出
2017-01-05,3.4237,1.332,-0.02%,场内买入,场内卖出
2017-01-06,3.4032,1.3244,-0.60%,场内买入,场内卖出
2017-01-09,3.4195,1.3304,0.48%,场内买入,场内卖出
2017-01-10,3.4138,1.3283,-0.17%,场内买入,场内卖出
2017-01-11,3.3897,1.3194,-0.71%,场内买入,场内卖出
2017-01-12,3.3725,1.313,-0.51%,场内买入,场内卖出
2017-01-13,3.3748,1.3138,0.07%,场内买入,场内卖出
2017-01-16,3.374,1.3135,-0.02%,场内买入,场内卖出
2017-01-17,3.3809,1.3161,0.20%,场内买入,场内卖出
2017-01-18,3.3941,1.321,0.39%,场内买入,场内卖出
2017-01-19,3.3839,1.3172,-0.30%,场内买入,场内卖出
2017-01-20,3.4097,1.3268,0.76%,场内买入,场内卖出
2017-01-23,3.3637,1.3301,0.26%,场内买入,场内卖出
2017-01-24,3.364,1.3302,0.01%,场内买入,场内卖出
2017-01-25,3.3754,1.3345,0.34%,场内买入,场内卖出
2017-01-26,3.3875,1.3389,0.36%,场内买入,场内卖出
2017-02-03,3.3637,1.3301,-0.70%,场内买入,场内卖出
2017-02-06,3.3721,1.3332,0.25%,场内买入,场内卖出
2017-02-07,3.3646,1.3304,-0.22%,场内买入,场内卖出
2017-02-08,3.3821,1.3369,0.52%,场内买入,场内卖出
2017-02-09,3.395,1.3417,0.38%,场内买入,场内卖出
2017-02-10,3.412,1.348,0.50%,场内买入,场内卖出
2017-02-13,3.4347,1.3565,0.67%,场内买入,场内卖出
2017-02-14,3.4339,1.3562,-0.02%,场内买入,场内卖出
2017-02-15,3.4199,1.351,-0.41%,场内买入,场内卖出
2017-02-16,3.439,1.358,0.56%,场内买入,场内卖出
2017-02-17,3.4195,1.3508,-0.57%,场内买入,场内卖出
2017-02-20,3.4692,1.3692,1.45%,场内买入,场内卖出
2017-02-21,3.4805,1.3734,0.33%,场内买入,场内卖出
2017-02-22,3.4873,1.376,0.20%,场内买入,场内卖出
2017-02-23,3.4708,1.3698,-0.47%,场内买入,场内卖出
2017-02-24,3.4714,1.3701,0.02%,场内买入,场内卖出
2017-02-27,3.4438,1.3598,-0.80%,场内买入,场内卖出
2017-02-28,3.4502,1.3622,0.19%,场内买入,场内卖出
2017-03-01,3.4558,1.3643,0.16%,场内买入,场内卖出
2017-03-02,3.4326,1.3557,-0.67%,场内买入,场内卖出
2017-03-03,3.4254,1.353,-0.21%,场内买入,场内卖出
2017-03-06,3.444,1.3599,0.54%,场内买入,场内卖出
2017-03-07,3.4516,1.3627,0.22%,场内买入,场内卖出
2017-03-08,3.4463,1.3608,-0.15%,场内买入,场内卖出
2017-03-09,3.4247,1.3527,-0.63%,场内买入,场内卖出
2017-03-10,3.4256,1.3531,0.03%,场内买入,场内卖出
2017-03-13,3.4555,1.3642,0.87%,场内买入,场内卖出
2017-03-14,3.454,1.3636,-0.04%,场内买入,场内卖出
2017-03-15,3.4609,1.3662,0.20%,场内买入,场内卖出
2017-03-16,3.4787,1.3728,0.51%,场内买入,场内卖出
2017-03-17,3.4431,1.3596,-1.02%,场内买入,场内卖出
2017-03-20,3.4468,1.3609,0.11%,场内买入,场内卖出
2017-03-21,3.4635,1.3671,0.48%,场内买入,场内卖出
2017-03-22,3.4474,1.3612,-0.46%,场内买入,场内卖出
2017-03-23,3.4592,1.3655,0.34%,场内买入,场内卖出
2017-03-24,3.4867,1.3757,0.80%,场内买入,场内卖出
2017-03-27,3.475,1.3714,-0.34%,场内买入,场内卖出
2017-03-28,3.4668,1.3684,-0.24%,场内买入,场内卖出
2017-03-29,3.4628,1.3669,-0.12%,场内买入,场内卖出
2017-03-30,3.4345,1.3564,-0.82%,场内买入,场内卖出
2017-03-31,3.4548,1.3639,0.59%,场内买入,场内卖出
2017-04-05,3.5026,1.3816,1.38%,场内买入,场内卖出
2017-04-06,3.5128,1.3854,0.29%,场内买入,场内卖出
2017-04-07,3.5164,1.3868,0.10%,场内买入,场内卖出
2017-04-10,3.5039,1.3821,-0.36%,场内买入,场内卖出
2017-04-11,3.5161,1.3866,0.35%,场内买入,场内卖出
2017-04-12,3.508,1.3836,-0.23%,场内买入,场内卖出
2017-04-13,3.5131,1.3855,0.15%,场内买入,场内卖出
2017-04-14,3.4851,1.3751,-0.80%,场内买入,场内卖出
2017-04-17,3.4783,1.3726,-0.20%,场内买入,场内卖出
2017-04-18,3.4612,1.3663,-0.49%,场内买入,场内卖出
2017-04-19,3.4445,1.3601,-0.48%,场内买入,场内卖出
2017-04-20,3.4601,1.3659,0.45%,场内买入,场内卖出
2017-04-21,3.4651,1.3677,0.14%,场内买入,场内卖出
2017-04-24,3.4296,1.3546,-1.02%,场内买入,场内卖出
2017-04-25,3.4395,1.3582,0.29%,场内买入,场内卖出
2017-04-26,3.4437,1.3598,0.12%,场内买入,场内卖出
2017-04-27,3.4454,1.3604,0.05%,场内买入,场内卖出
2017-04-28,3.4384,1.3578,-0.20%,场内买入,场内卖出
2017-05-02,3.4249,1.3528,-0.39%,场内买入,场内卖出
2017-05-03,3.4116,1.3479,-0.39%,场内买入,场内卖出
2017-05-04,3.4027,1.3446,-0.26%,场内买入,场内卖出
2017-05-05,3.3809,1.3365,-0.64%,场内买入,场内卖出
2017-05-08,3.3568,1.3276,-0.71%,场内买入,场内卖出
2017-05-09,3.352,1.3258,-0.14%,场内买入,场内卖出
2017-05-10,3.3391,1.321,-0.38%,场内买入,场内卖出
2017-05-11,3.3584,1.3281,0.58%,场内买入,场内卖出
2017-05-12,3.388,1.3391,0.88%,场内买入,场内卖出
2017-05-15,3.4021,1.3444,0.42%,场内买入,场内卖出
2017-05-16,3.4319,1.3554,0.88%,场内买入,场内卖出
2017-05-17,3.4132,1.3485,-0.54%,场内买入,场内卖出
2017-05-18,3.4018,1.3442,-0.33%,场内买入,场内卖出
2017-05-19,3.4077,1.3464,0.17%,场内买入,场内卖出
2017-05-22,3.4152,1.3492,0.22%,场内买入,场内卖出
2017-05-23,3.4283,1.3541,0.38%,场内买入,场内卖出
2017-05-24,3.4283,1.3541,0.00%,场内买入,场内卖出
2017-05-25,3.4906,1.3772,1.82%,场内买入,场内卖出
2017-05-26,3.4857,1.3754,-0.14%,场内买入,场内卖出
2017-05-31,3.4979,1.3799,0.35%,场内买入,场内卖出
2017-06-01,3.5029,1.3817,0.14%,场内买入,场内卖出
2017-06-02,3.4918,1.3776,-0.32%,场内买入,场内卖出
2017-06-05,3.4749,1.3714,-0.48%,场内买入,场内卖出
2017-06-06,3.4993,1.3804,0.70%,场内买入,场内卖出
2017-06-07,3.5409,1.3958,1.19%,场内买入,场内卖出
2017-06-08,3.5683,1.406,0.77%,场内买入,场内卖出
2017-06-09,3.5851,1.4122,0.47%,场内买入,场内卖出
2017-06-12,3.5835,1.4116,-0.04%,场内买入,场内卖出
2017-06-13,3.5919,1.4148,0.23%,场内买入,场内卖出
2017-06-14,3.5522,1.4,-1.11%,场内买入,场内卖出
2017-06-15,3.5461,1.3978,-0.17%,场内买入,场内卖出
2017-06-16,3.5406,1.3957,-0.16%,场内买入,场内卖出
2017-06-19,3.5759,1.4088,1.00%,场内买入,场内卖出
2017-06-20,3.5688,1.4062,-0.20%,场内买入,场内卖出
2017-06-21,3.6105,1.4217,1.17%,场内买入,场内卖出
2017-06-22,3.6134,1.4227,0.08%,场内买入,场内卖出
2017-06-23,3.6459,1.4348,0.90%,场内买入,场内卖出
2017-06-26,3.691,1.4515,1.24%,场内买入,场内卖出
2017-06-27,3.6976,1.454,0.18%,场内买入,场内卖出
2017-06-28,3.6691,1.4434,-0.77%,场内买入,场内卖出
2017-06-29,3.6931,1.4523,0.65%,场内买入,场内卖出
2017-06-30,3.6919,1.4519,-0.03%,场内买入,场内卖出
2017-07-03,3.6757,1.4458,-0.44%,场内买入,场内卖出
2017-07-04,3.6454,1.4346,-0.82%,场内买入,场内卖出
2017-07-05,3.689,1.4508,1.20%,场内买入,场内卖出
2017-07-06,3.6912,1.4516,0.06%,场内买入,场内卖出
2017-07-07,3.6909,1.4515,-0.01%,场内买入,场内卖出
2017-07-10,3.6911,1.4516,0.01%,场内买入,场内卖出
2017-07-11,3.7124,1.4595,0.58%,场内买入,场内卖出
2017-07-12,3.7017,1.4555,-0.29%,场内买入,场内卖出
2017-07-13,3.7327,1.467,0.84%,场内买入,场内卖出
2017-07-14,3.7527,1.4744,0.54%,场内买入,场内卖出
2017-07-17,3.7132,1.4598,-1.05%,场内买入,场内卖出
2017-07-18,3.7181,1.4616,0.13%,场内买入,场内卖出
2017-07-19,3.7817,1.4852,1.71%,场内买入,场内卖出
2017-07-20,3.8,1.492,0.48%,场内买入,场内卖出
2017-07-21,3.7817,1.4852,-0.48%,场内买入,场内卖出
2017-07-24,3.797,1.4908,0.40%,场内买入,场内卖出
2017-07-25,3.7732,1.482,-0.63%,场内买入,场内卖出
2017-07-26,3.7592,1.4768,-0.37%,场内买入,场内卖出
2017-07-27,3.7665,1.4795,0.19%,场内买入,场内卖出
2017-07-28,3.7764,1.4832,0.26%,场内买入,场内卖出
2017-07-31,3.7924,1.4891,0.42%,场内买入,场内卖出
2017-08-01,3.8251,1.5013,0.86%,场内买入,场内卖出
2017-08-02,3.8167,1.4982,-0.22%,场内买入,场内卖出
2017-08-03,3.7838,1.4859,-0.86%,场内买入,场内卖出
2017-08-04,3.7638,1.4785,-0.53%,场内买入,场内卖出
2017-08-07,3.7829,1.4856,0.51%,场内买入,场内卖出
2017-08-08,3.7892,1.488,0.17%,场内买入,场内卖出
2017-08-09,3.7882,1.4876,-0.03%,场内买入,场内卖出
2017-08-10,3.773,1.4819,-0.40%,场内买入,场内卖出
2017-08-11,3.7047,1.4566,-1.81%,场内买入,场内卖出
2017-08-14,3.7522,1.4742,1.28%,场内买入,场内卖出
2017-08-15,3.7635,1.4784,0.30%,场内买入,场内卖出
2017-08-16,3.7587,1.4766,-0.13%,场内买入,场内卖出
2017-08-17,3.7786,1.484,0.53%,场内买入,场内卖出
2017-08-18,3.7832,1.4857,0.12%,场内买入,场内卖出
2017-08-21,3.7993,1.4917,0.43%,场内买入,场内卖出
2017-08-22,3.8106,1.4959,0.30%,场内买入,场内卖出
2017-08-23,3.8143,1.4973,0.10%,场内买入,场内卖出
2017-08-24,3.793,1.4894,-0.56%,场内买入,场内卖出
2017-08-25,3.8548,1.5123,1.63%,场内买入,场内卖出
2017-08-28,3.9018,1.5297,1.22%,场内买入,场内卖出
2017-08-29,3.8955,1.5274,-0.16%,场内买入,场内卖出
2017-08-30,3.8952,1.5273,-0.01%,场内买入,场内卖出
2017-08-31,3.8831,1.5228,-0.31%,场内买入,场内卖出
2017-09-01,3.8915,1.5259,0.22%,场内买入,场内卖出
2017-09-04,3.9084,1.5322,0.43%,场内买入,场内卖出
2017-09-05,3.9198,1.5364,0.29%,场内买入,场内卖出
2017-09-06,3.9122,1.5336,-0.19%,场内买入,场内卖出
2017-09-07,3.8925,1.5263,-0.50%,场内买入,场内卖出
2017-09-08,3.8886,1.5248,-0.10%,场内买入,场内卖出
2017-09-11,3.888,1.5246,-0.02%,场内买入,场内卖出
2017-09-12,3.9003,1.5292,0.32%,场内买入,场内卖出
2017-09-13,3.9048,1.5308,0.12%,场内买入,场内卖出
2017-09-14,3.8918,1.526,-0.33%,场内买入,场内卖出
2017-09-15,3.8931,1.5265,0.03%,场内买入,场内卖出
2017-09-18,3.9046,1.5308,0.30%,场内买入,场内卖出
2017-09-19,3.8932,1.5265,-0.29%,场内买入,场内卖出
2017-09-20,3.9038,1.5305,0.27%,场内买入,场内卖出
2017-09-21,3.899,1.5287,-0.12%,场内买入,场内卖出
2017-09-22,3.8988,1.5286,-0.01%,场内买入,场内卖出
2017-09-25,3.8784,1.521,-0.52%,场内买入,场内卖出
2017-09-26,3.8822,1.5225,0.10%,场内买入,场内卖出
2017-09-27,3.8824,1.5225,0.01%,场内买入,场内卖出
2017-09-28,3.8837,1.523,0.03%,场内买入,场内卖出
2017-09-29,3.8976,1.5282,0.36%,场内买入,场内卖出
2017-10-09,3.9429,1.545,1.16%,场内买入,场内卖出
2017-10-10,3.9506,1.5478,0.20%,场内买入,场内卖出
2017-10-11,3.9635,1.5526,0.33%,场内买入,场内卖出
2017-10-12,3.9739,1.5565,0.26%,场内买入,场内卖出
2017-10-13,3.9819,1.5594,0.20%,场内买入,场内卖出
2017-10-16,3.9741,1.5565,-0.20%,场内买入,场内卖出
2017-10-17,3.9738,1.5564,-0.01%,场内买入,场内卖出
2017-10-18,4.0051,1.568,0.79%,场内买入,场内卖出
2017-10-19,3.9921,1.5632,-0.32%,场内买入,场内卖出
2017-10-20,3.9878,1.5616,-0.11%,场内买入,场内卖出
2017-10-23,3.9917,1.5631,0.10%,场内买入,场内卖出
2017-10-24,4.0205,1.5738,0.72%,场内买入,场内卖出
2017-10-25,4.0382,1.5803,0.44%,场内买入,场内卖出
2017-10-26,4.0549,1.5865,0.41%,场内买入,场内卖出
2017-10-27,4.0835,1.5971,0.71%,场内买入,场内卖出
2017-10-30,4.0709,1.5924,-0.31%,场内买入,场内卖出
2017-10-31,4.0679,1.5913,-0.07%,场内买入,场内卖出
2017-11-01,4.0576,1.5875,-0.25%,场内买入,场内卖出
2017-11-02,4.0581,1.5877,0.01%,场内买入,场内卖出
2017-11-03,4.0536,1.586,-0.11%,场内买入,场内卖出
2017-11-06,4.0818,1.5965,0.70%,场内买入,场内卖出
2017-11-07,4.1152,1.6089,0.82%,场内买入,场内卖出
2017-11-08,4.109,1.6066,-0.15%,场内买入,场内卖出
2017-11-09,4.137,1.617,0.68%,场内买入,场内卖出
2017-11-10,4.1734,1.6305,0.88%,场内买入,场内卖出
2017-11-13,4.1895,1.6364,0.39%,场内买入,场内卖出
2017-11-14,4.1605,1.6257,-0.69%,场内买入,场内卖出
2017-11-15,4.1346,1.6161,-0.62%,场内买入,场内卖出
2017-11-16,4.1664,1.6279,0.77%,场内买入,场内卖出
2017-11-17,4.1823,1.6338,0.38%,场内买入,场内卖出
2017-11-20,4.2053,1.6423,0.55%,场内买入,场内卖出
2017-11-21,4.2799,1.67,1.77%,场内买入,场内卖出
2017-11-22,4.2896,1.6736,0.23%,场内买入,场内卖出
2017-11-23,4.163,1.6266,-2.95%,场内买入,场内卖出
2017-11-24,4.1648,1.6273,0.04%,场内买入,场内卖出
2017-11-27,4.1099,1.6069,-1.32%,场内买入,场内卖出
2017-11-28,4.1157,1.6091,0.14%,场内买入,场内卖出
2017-11-29,4.1142,1.6085,-0.04%,场内买入,场内卖出
2017-11-30,4.0665,1.5908,-1.16%,场内买入,场内卖出
2017-12-01,4.059,1.588,-0.18%,场内买入,场内卖出
2017-12-04,4.08,1.5958,0.52%,场内买入,场内卖出
2017-12-05,4.1015,1.6038,0.53%,场内买入,场内卖出
