日期,单位净值,历史净值,日增长率,申购状态,赎回状态
2016-03-24,1.6042,1.6042,-3.50%,场内买入,场内卖出
2016-03-25,1.6219,1.6219,1.10%,场内买入,场内卖出
2016-03-28,1.5866,1.5866,-2.18%,场内买入,场内卖出
2016-03-29,1.5783,1.5783,-0.52%,场内买入,场内卖出
2016-03-30,1.627,1.627,3.09%,场内买入,场内卖出
2016-03-31,1.627,1.627,0.00%,场内买入,场内卖出
2016-04-01,1.6223,1.6223,-0.29%,场内买入,场内卖出
2016-04-05,1.644,1.644,1.34%,场内买入,场内卖出
2016-04-06,1.6325,1.6325,-0.70%,场内买入,场内卖出
2016-04-07,1.6003,1.6003,-1.97%,场内买入,场内卖出
2016-04-08,1.5774,1.5774,-1.43%,场内买入,场内卖出
2016-04-11,1.6119,1.6119,2.19%,场内买入,场内卖出
2016-04-12,1.6097,1.6097,-0.14%,场内买入,场内卖出
2016-04-13,1.6436,1.6436,2.11%,场内买入,场内卖出
2016-04-14,1.6521,1.6521,0.52%,场内买入,场内卖出
2016-04-15,1.6465,1.6465,-0.34%,场内买入,场内卖出
2016-04-18,1.6167,1.6167,-1.81%,场内买入,场内卖出
2016-04-19,1.6268,1.6268,0.62%,场内买入,场内卖出
2016-04-20,1.6142,1.6142,-0.77%,场内买入,场内卖出
2016-04-21,1.5983,1.5983,-0.99%,场内买入,场内卖出
2016-04-22,1.6088,1.6088,0.66%,场内买入,场内卖出
2016-04-25,1.5929,1.5929,-0.99%,场内买入,场内卖出
2016-04-26,1.6047,1.6047,0.74%,场内买入,场内卖出
2016-04-27,1.5894,1.5894,-0.95%,场内买入,场内卖出
2016-04-28,1.5836,1.5836,-0.36%,场内买入,场内卖出
2016-04-29,1.5767,1.5767,-0.44%,场内买入,场内卖出
2016-05-03,1.5986,1.5986,1.39%,场内买入,场内卖出
2016-05-04,1.5934,1.5934,-0.33%,场内买入,场内卖出
2016-05-05,1.5941,1.5941,0.04%,场内买入,场内卖出
2016-05-06,1.5414,1.5414,-3.31%,场内买入,场内卖出
2016-05-09,1.5053,1.5053,-2.34%,场内买入,场内卖出
2016-05-10,1.5018,1.5018,-0.23%,场内买入,场内卖出
2016-05-11,1.4982,1.4982,-0.24%,场内买入,场内卖出
2016-05-12,1.5144,1.5144,1.08%,场内买入,场内卖出
2016-05-13,1.5064,1.5064,-0.53%,场内买入,场内卖出
2016-05-16,1.512,1.512,0.37%,场内买入,场内卖出
2016-05-17,1.5134,1.5134,0.09%,场内买入,场内卖出
2016-05-18,1.522,1.522,0.57%,场内买入,场内卖出
2016-05-19,1.5173,1.5173,-0.31%,场内买入,场内卖出
2016-05-20,1.529,1.529,0.77%,场内买入,场内卖出
2016-05-23,1.5311,1.5311,0.14%,场内买入,场内卖出
2016-05-24,1.5155,1.5155,-1.02%,场内买入,场内卖出
2016-05-25,1.517,1.517,0.10%,场内买入,场内卖出
2016-05-26,1.5224,1.5224,0.36%,场内买入,场内卖出
2016-05-27,1.5174,1.5174,-0.33%,场内买入,场内卖出
2016-05-30,1.5271,1.5271,0.64%,场内买入,场内卖出
2016-05-31,1.614,1.614,5.69%,场内买入,场内卖出
2016-06-01,1.5941,1.5941,-1.23%,场内买入,场内卖出
2016-06-02,1.6003,1.6003,0.39%,场内买入,场内卖出
2016-06-03,1.6032,1.6032,0.18%,场内买入,场内卖出
2016-06-06,1.591,1.591,-0.76%,场内买入,场内卖出
2016-06-07,1.5966,1.5966,0.35%,场内买入,场内卖出
2016-06-08,1.5902,1.5902,-0.40%,场内买入,场内卖出
2016-06-13,1.5323,1.5323,-3.64%,场内买入,场内卖出
2016-06-14,1.5458,1.5458,0.88%,场内买入,场内卖出
2016-06-15,1.5622,1.5622,1.06%,场内买入,场内卖出
2016-06-16,1.5484,1.5484,-0.88%,场内买入,场内卖出
2016-06-17,1.5586,1.5586,0.66%,场内买入,场内卖出
2016-06-20,1.5626,1.5626,0.26%,场内买入,场内卖出
2016-06-21,1.572,1.572,0.60%,场内买入,场内卖出
2016-06-22,1.5914,1.5914,1.23%,场内买入,场内卖出
2016-06-23,1.5844,1.5844,-0.44%,场内买入,场内卖出
2016-06-24,1.5618,1.5618,-1.43%,场内买入,场内卖出
2016-06-27,1.5854,1.5854,1.51%,场内买入,场内卖出
2016-06-28,1.6056,1.6056,1.27%,场内买入,场内卖出
2016-06-29,1.6093,1.6093,0.23%,场内买入,场内卖出
2016-06-30,1.6109,1.6109,0.10%,场内买入,场内卖出
2016-07-01,1.6084,1.6084,-0.16%,场内买入,场内卖出
2016-07-04,1.6463,1.6463,2.36%,场内买入,场内卖出
2016-07-05,1.644,1.644,-0.14%,场内买入,场内卖出
2016-07-06,1.6391,1.6391,-0.30%,场内买入,场内卖出
2016-07-07,1.6401,1.6401,0.06%,场内买入,场内卖出
2016-07-08,1.6395,1.6395,-0.04%,场内买入,场内卖出
2016-07-11,1.6362,1.6362,-0.20%,场内买入,场内卖出
2016-07-12,1.6759,1.6759,2.43%,场内买入,场内卖出
2016-07-13,1.6816,1.6816,0.34%,场内买入,场内卖出
2016-07-14,1.682,1.682,0.02%,场内买入,场内卖出
2016-07-15,1.672,1.672,-0.59%,场内买入,场内卖出
2016-07-18,1.6481,1.6481,-1.43%,场内买入,场内卖出
2016-07-19,1.6517,1.6517,0.22%,场内买入,场内卖出
2016-07-20,1.6445,1.6445,-0.44%,场内买入,场内卖出
2016-07-21,1.6575,1.6575,0.79%,场内买入,场内卖出
2016-07-22,1.6421,1.6421,-0.93%,场内买入,场内卖出
2016-07-25,1.64,1.64,-0.13%,场内买入,场内卖出
2016-07-26,1.6592,1.6592,1.17%,场内买入,场内卖出
2016-07-27,1.6375,1.6375,-1.31%,场内买入,场内卖出
2016-07-28,1.6124,1.6124,-1.53%,场内买入,场内卖出
2016-07-29,1.603,1.603,-0.58%,场内买入,场内卖出
2016-08-01,1.5914,1.5914,-0.72%,场内买入,场内卖出
2016-08-02,1.5974,1.5974,0.38%,场内买入,场内卖出
2016-08-03,1.5947,1.5947,-0.17%,场内买入,场内卖出
2016-08-04,1.5975,1.5975,0.18%,场内买入,场内卖出
2016-08-05,1.6001,1.6001,0.16%,场内买入,场内卖出
2016-08-08,1.6104,1.6104,0.64%,场内买入,场内卖出
2016-08-09,1.6219,1.6219,0.71%,场内买入,场内卖出
2016-08-10,1.6162,1.6162,-0.35%,场内买入,场内卖出
2016-08-11,1.6261,1.6261,0.61%,场内买入,场内卖出
2016-08-12,1.6635,1.6635,2.30%,场内买入,场内卖出
2016-08-15,1.7449,1.7449,4.89%,场内买入,场内卖出
2016-08-16,1.7245,1.7245,-1.17%,场内买入,场内卖出
2016-08-17,1.7193,1.7193,-0.30%,场内买入,场内卖出
2016-08-18,1.7148,1.7148,-0.26%,场内买入,场内卖出
2016-08-19,1.7181,1.7181,0.19%,场内买入,场内卖出
2016-08-22,1.6953,1.6953,-1.33%,场内买入,场内卖出
2016-08-23,1.7056,1.7056,0.61%,场内买入,场内卖出
2016-08-24,1.691,1.691,-0.86%,场内买入,场内卖出
2016-08-25,1.6925,1.6925,0.09%,场内买入,场内卖出
2016-08-26,1.6869,1.6869,-0.33%,场内买入,场内卖出
2016-08-29,1.6906,1.6906,0.22%,场内买入,场内卖出
2016-08-30,1.6964,1.6964,0.34%,场内买入,场内卖出
2016-08-31,1.7072,1.7072,0.64%,场内买入,场内卖出
2016-09-01,1.6926,1.6926,-0.86%,场内买入,场内卖出
2016-09-02,1.7078,1.7078,0.90%,场内买入,场内卖出
2016-09-05,1.7105,1.7105,0.16%,场内买入,场内卖出
2016-09-06,1.721,1.721,0.61%,场内买入,场内卖出
2016-09-07,1.7213,1.7213,0.02%,场内买入,场内卖出
2016-09-08,1.721,1.721,-0.02%,场内买入,场内卖出
2016-09-09,1.7155,1.7155,-0.32%,场内买入,场内卖出
2016-09-12,1.6855,1.6855,-1.75%,场内买入,场内卖出
2016-09-13,1.6739,1.6739,-0.69%,场内买入,场内卖出
2016-09-14,1.6588,1.6588,-0.90%,场内买入,场内卖出
2016-09-19,1.672,1.672,0.80%,场内买入,场内卖出
2016-09-20,1.6689,1.6689,-0.19%,场内买入,场内卖出
2016-09-21,1.6756,1.6756,0.40%,场内买入,场内卖出
2016-09-22,1.6843,1.6843,0.52%,场内买入,场内卖出
2016-09-23,1.6755,1.6755,-0.52%,场内买入,场内卖出
2016-09-26,1.6476,1.6476,-1.67%,场内买入,场内卖出
2016-09-27,1.6583,1.6583,0.65%,场内买入,场内卖出
2016-09-28,1.6524,1.6524,-0.36%,场内买入,场内卖出
2016-09-29,1.6641,1.6641,0.71%,场内买入,场内卖出
2016-09-30,1.6642,1.6642,0.01%,场内买入,场内卖出
2016-10-10,1.6894,1.6894,1.51%,场内买入,场内卖出
2016-10-11,1.693,1.693,0.21%,场内买入,场内卖出
2016-10-12,1.6893,1.6893,-0.22%,场内买入,场内卖出
2016-10-13,1.6868,1.6868,-0.15%,场内买入,场内卖出
2016-10-14,1.6834,1.6834,-0.20%,场内买入,场内卖出
2016-10-17,1.6615,1.6615,-1.30%,场内买入,场内卖出
2016-10-18,1.6941,1.6941,1.96%,场内买入,场内卖出
2016-10-19,1.6846,1.6846,-0.56%,场内买入,场内卖出
2016-10-20,1.6832,1.6832,-0.08%,场内买入,场内卖出
2016-10-21,1.6913,1.6913,0.48%,场内买入,场内卖出
2016-10-24,1.7196,1.7196,1.67%,场内买入,场内卖出
2016-10-25,1.7141,1.7141,-0.32%,场内买入,场内卖出
2016-10-26,1.7104,1.7104,-0.22%,场内买入,场内卖出
2016-10-27,1.7084,1.7084,-0.12%,场内买入,场内卖出
2016-10-28,1.7196,1.7196,0.66%,场内买入,场内卖出
2016-10-31,1.7214,1.7214,0.10%,场内买入,场内卖出
2016-11-01,1.7376,1.7376,0.94%,场内买入,场内卖出
2016-11-02,1.7252,1.7252,-0.71%,场内买入,场内卖出
2016-11-03,1.7576,1.7576,1.88%,场内买入,场内卖出
2016-11-04,1.753,1.753,-0.26%,场内买入,场内卖出
2016-11-07,1.7572,1.7572,0.24%,场内买入,场内卖出
2016-11-08,1.7604,1.7604,0.18%,场内买入,场内卖出
2016-11-09,1.7391,1.7391,-1.21%,场内买入,场内卖出
2016-11-10,1.7651,1.7651,1.50%,场内买入,场内卖出
2016-11-11,1.806,1.806,2.32%,场内买入,场内卖出
2016-11-14,1.8146,1.8146,0.48%,场内买入,场内卖出
2016-11-15,1.8066,1.8066,-0.44%,场内买入,场内卖出
2016-11-16,1.8101,1.8101,0.19%,场内买入,场内卖出
2016-11-17,1.811,1.811,0.05%,场内买入,场内卖出
2016-11-18,1.7903,1.7903,-1.14%,场内买入,场内卖出
2016-11-21,1.8127,1.8127,1.25%,场内买入,场内卖出
2016-11-22,1.8309,1.8309,1.00%,场内买入,场内卖出
2016-11-23,1.8179,1.8179,-0.71%,场内买入,场内卖出
2016-11-24,1.8355,1.8355,0.97%,场内买入,场内卖出
2016-11-25,1.849,1.849,0.74%,场内买入,场内卖出
2016-11-28,1.8385,1.8385,-0.57%,场内买入,场内卖出
2016-11-29,1.844,1.844,0.30%,场内买入,场内卖出
2016-11-30,1.8249,1.8249,-1.04%,场内买入,场内卖出
2016-12-01,1.8361,1.8361,0.61%,场内买入,场内卖出
2016-12-02,1.8117,1.8117,-1.33%,场内买入,场内卖出
2016-12-05,1.7708,1.7708,-2.26%,场内买入,场内卖出
2016-12-06,1.7657,1.7657,-0.29%,场内买入,场内卖出
2016-12-07,1.7783,1.7783,0.71%,场内买入,场内卖出
2016-12-08,1.7649,1.7649,-0.75%,场内买入,场内卖出
2016-12-09,1.7773,1.7773,0.70%,场内买入,场内卖出
2016-12-12,1.7437,1.7437,-1.89%,场内买入,场内卖出
2016-12-13,1.739,1.739,-0.27%,场内买入,场内卖出
2016-12-14,1.7273,1.7273,-0.67%,场内买入,场内卖出
2016-12-15,1.701,1.701,-1.52%,场内买入,场内卖出
2016-12-16,1.6973,1.6973,-0.22%,场内买入,场内卖出
2016-12-19,1.6879,1.6879,-0.55%,场内买入,场内卖出
2016-12-20,1.6811,1.6811,-0.40%,场内买入,场内卖出
2016-12-21,1.689,1.689,0.47%,场内买入,场内卖出
2016-12-22,1.6825,1.6825,-0.38%,场内买入,场内卖出
2016-12-23,1.6667,1.6667,-0.94%,场内买入,场内卖出
2016-12-26,1.6831,1.6831,0.98%,场内买入,场内卖出
2016-12-27,1.6779,1.6779,-0.31%,场内买入,场内卖出
2016-12-28,1.6741,1.6741,-0.23%,场内买入,场内卖出
2016-12-29,1.6688,1.6688,-0.32%,场内买入,场内卖出
2016-12-30,1.681,1.681,0.73%,场内买入,场内卖出
2016-12-31,1.681,1.681,0.00%,场内买入,场内卖出
2017-01-03,1.6982,1.6982,1.02%,场内买入,场内卖出
2017-01-04,1.7032,1.7032,0.29%,场内买入,场内卖出
2017-01-05,1.699,1.699,-0.25%,场内买入,场内卖出
2017-01-06,1.6824,1.6824,-0.98%,场内买入,场内卖出
2017-01-09,1.6886,1.6886,0.37%,场内买入,场内卖出
2017-01-10,1.6855,1.6855,-0.18%,场内买入,场内卖出
2017-01-11,1.682,1.682,-0.21%,场内买入,场内卖出
2017-01-12,1.6803,1.6803,-0.10%,场内买入,场内卖出
2017-01-13,1.6893,1.6893,0.54%,场内买入,场内卖出
2017-01-16,1.6984,1.6984,0.54%,场内买入,场内卖出
2017-01-17,1.6903,1.6903,-0.48%,场内买入,场内卖出
2017-01-18,1.6928,1.6928,0.15%,场内买入,场内卖出
2017-01-19,1.6881,1.6881,-0.28%,场内买入,场内卖出
2017-01-20,1.7002,1.7002,0.72%,场内买入,场内卖出
2017-01-23,1.7018,1.7018,0.09%,场内买入,场内卖出
2017-01-24,1.696,1.696,-0.34%,场内买入,场内卖出
2017-01-25,1.7016,1.7016,0.33%,场内买入,场内卖出
2017-01-26,1.7075,1.7075,0.35%,场内买入,场内卖出
2017-02-03,1.6851,1.6851,-1.31%,场内买入,场内卖出
2017-02-06,1.6923,1.6923,0.43%,场内买入,场内卖出
2017-02-07,1.6882,1.6882,-0.24%,场内买入,场内卖出
2017-02-08,1.7057,1.7057,1.04%,场内买入,场内卖出
2017-02-09,1.7071,1.7071,0.08%,场内买入,场内卖出
2017-02-10,1.7131,1.7131,0.35%,场内买入,场内卖出
2017-02-13,1.7227,1.7227,0.56%,场内买入,场内卖出
2017-02-14,1.7168,1.7168,-0.34%,场内买入,场内卖出
2017-02-15,1.7114,1.7114,-0.31%,场内买入,场内卖出
2017-02-16,1.721,1.721,0.56%,场内买入,场内卖出
2017-02-17,1.7213,1.7213,0.02%,场内买入,场内卖出
2017-02-20,1.7386,1.7386,1.01%,场内买入,场内卖出
2017-02-21,1.7435,1.7435,0.28%,场内买入,场内卖出
2017-02-22,1.7399,1.7399,-0.21%,场内买入,场内卖出
2017-02-23,1.7228,1.7228,-0.98%,场内买入,场内卖出
2017-02-24,1.7256,1.7256,0.16%,场内买入,场内卖出
2017-02-27,1.709,1.709,-0.96%,场内买入,场内卖出
2017-02-28,1.7096,1.7096,0.04%,场内买入,场内卖出
2017-03-01,1.708,1.708,-0.09%,场内买入,场内卖出
2017-03-02,1.6996,1.6996,-0.49%,场内买入,场内卖出
2017-03-03,1.6925,1.6925,-0.42%,场内买入,场内卖出
2017-03-06,1.701,1.701,0.50%,场内买入,场内卖出
2017-03-07,1.703,1.703,0.12%,场内买入,场内卖出
2017-03-08,1.6963,1.6963,-0.39%,场内买入,场内卖出
2017-03-09,1.6902,1.6902,-0.36%,场内买入,场内卖出
2017-03-10,1.6841,1.6841,-0.36%,场内买入,场内卖出
2017-03-13,1.6961,1.6961,0.71%,场内买入,场内卖出
2017-03-14,1.6936,1.6936,-0.15%,场内买入,场内卖出
2017-03-15,1.6929,1.6929,-0.04%,场内买入,场内卖出
2017-03-16,1.7173,1.7173,1.44%,场内买入,场内卖出
2017-03-17,1.6911,1.6911,-1.53%,场内买入,场内卖出
2017-03-20,1.6845,1.6845,-0.39%,场内买入,场内卖出
2017-03-21,1.6814,1.6814,-0.18%,场内买入,场内卖出
2017-03-22,1.6601,1.6601,-1.27%,场内买入,场内卖出
2017-03-23,1.6703,1.6703,0.61%,场内买入,场内卖出
2017-03-24,1.6856,1.6856,0.92%,场内买入,场内卖出
2017-03-27,1.6853,1.6853,-0.02%,场内买入,场内卖出
2017-03-28,1.6794,1.6794,-0.35%,场内买入,场内卖出
2017-03-29,1.6688,1.6688,-0.63%,场内买入,场内卖出
2017-03-30,1.666,1.666,-0.17%,场内买入,场内卖出
2017-03-31,1.6706,1.6706,0.28%,场内买入,场内卖出
2017-04-05,1.6902,1.6902,1.17%,场内买入,场内卖出
2017-04-06,1.685,1.685,-0.31%,场内买入,场内卖出
2017-04-07,1.6822,1.6822,-0.17%,场内买入,场内卖出
2017-04-10,1.6711,1.6711,-0.66%,场内买入,场内卖出
2017-04-11,1.6716,1.6716,0.03%,场内买入,场内卖出
2017-04-12,1.6761,1.6761,0.27%,场内买入,场内卖出
2017-04-13,1.6695,1.6695,-0.39%,场内买入,场内卖出
2017-04-14,1.6569,1.6569,-0.75%,场内买入,场内卖出
2017-04-17,1.6571,1.6571,0.01%,场内买入,场内卖出
2017-04-18,1.6344,1.6344,-1.37%,场内买入,场内卖出
2017-04-19,1.6283,1.6283,-0.37%,场内买入,场内卖出
2017-04-20,1.6301,1.6301,0.11%,场内买入,场内卖出
2017-04-21,1.6443,1.6443,0.87%,场内买入,场内卖出
2017-04-24,1.6483,1.6483,0.24%,场内买入,场内卖出
2017-04-25,1.644,1.644,-0.26%,场内买入,场内卖出
2017-04-26,1.6618,1.6618,1.08%,场内买入,场内卖出
2017-04-27,1.667,1.667,0.31%,场内买入,场内卖出
2017-04-28,1.67,1.67,0.18%,场内买入,场内卖出
2017-05-02,1.6572,1.6572,-0.77%,场内买入,场内卖出
2017-05-03,1.6524,1.6524,-0.29%,场内买入,场内卖出
2017-05-04,1.6435,1.6435,-0.54%,场内买入,场内卖出
2017-05-05,1.6216,1.6216,-1.33%,场内买入,场内卖出
2017-05-08,1.6277,1.6277,0.38%,场内买入,场内卖出
2017-05-09,1.6254,1.6254,-0.14%,场内买入,场内卖出
2017-05-10,1.644,1.644,1.14%,场内买入,场内卖出
2017-05-11,1.6446,1.6446,0.04%,场内买入,场内卖出
2017-05-12,1.671,1.671,1.61%,场内买入,场内卖出
2017-05-15,1.6743,1.6743,0.20%,场内买入,场内卖出
2017-05-16,1.68,1.68,0.34%,场内买入,场内卖出
2017-05-17,1.6676,1.6676,-0.74%,场内买入,场内卖出
2017-05-18,1.6568,1.6568,-0.65%,场内买入,场内卖出
2017-05-19,1.6592,1.6592,0.14%,场内买入,场内卖出
2017-05-22,1.6748,1.6748,0.94%,场内买入,场内卖出
2017-05-23,1.6846,1.6846,0.59%,场内买入,场内卖出
2017-05-24,1.6847,1.6847,0.01%,场内买入,场内卖出
2017-05-25,1.7546,1.7546,4.15%,场内买入,场内卖出
2017-05-26,1.7503,1.7503,-0.25%,场内买入,场内卖出
2017-05-31,1.7578,1.7578,0.43%,场内买入,场内卖出
2017-06-01,1.7654,1.7654,0.43%,场内买入,场内卖出
2017-06-02,1.7439,1.7439,-1.22%,场内买入,场内卖出
2017-06-05,1.7337,1.7337,-0.58%,场内买入,场内卖出
2017-06-06,1.7527,1.7527,1.10%,场内买入,场内卖出
2017-06-07,1.7651,1.7651,0.71%,场内买入,场内卖出
2017-06-08,1.7873,1.7873,1.26%,场内买入,场内卖出
2017-06-09,1.7935,1.7935,0.35%,场内买入,场内卖出
2017-06-12,1.7929,1.7929,-0.03%,场内买入,场内卖出
2017-06-13,1.7908,1.7908,-0.12%,场内买入,场内卖出
2017-06-14,1.7705,1.7705,-1.13%,场内买入,场内卖出
2017-06-15,1.7683,1.7683,-0.12%,场内买入,场内卖出
2017-06-16,1.7708,1.7708,0.14%,场内买入,场内卖出
2017-06-19,1.8144,1.8144,2.46%,场内买入,场内卖出
2017-06-20,1.8055,1.8055,-0.49%,场内买入,场内卖出
2017-06-21,1.8231,1.8231,0.97%,场内买入,场内卖出
2017-06-22,1.8273,1.8273,0.23%,场内买入,场内卖出
2017-06-23,1.8336,1.8336,0.34%,场内买入,场内卖出
2017-06-26,1.8514,1.8514,0.97%,场内买入,场内卖出
2017-06-27,1.8491,1.8491,-0.12%,场内买入,场内卖出
2017-06-28,1.8263,1.8263,-1.23%,场内买入,场内卖出
2017-06-29,1.844,1.844,0.97%,场内买入,场内卖出
2017-06-30,1.8401,1.8401,-0.21%,场内买入,场内卖出
2017-07-03,1.8243,1.8243,-0.86%,场内买入,场内卖出
2017-07-04,1.8048,1.8048,-1.07%,场内买入,场内卖出
2017-07-05,1.849,1.849,2.45%,场内买入,场内卖出
2017-07-06,1.8601,1.8601,0.60%,场内买入,场内卖出
2017-07-07,1.8681,1.8681,0.43%,场内买入,场内卖出
2017-07-10,1.8766,1.8766,0.46%,场内买入,场内卖出
2017-07-11,1.8907,1.8907,0.75%,场内买入,场内卖出
2017-07-12,1.8739,1.8739,-0.89%,场内买入,场内卖出
2017-07-13,1.9132,1.9132,2.10%,场内买入,场内卖出
2017-07-14,1.9265,1.9265,0.70%,场内买入,场内卖出
2017-07-17,1.9131,1.9131,-0.70%,场内买入,场内卖出
2017-07-18,1.9045,1.9045,-0.45%,场内买入,场内卖出
2017-07-19,1.9711,1.9711,3.50%,场内买入,场内卖出
2017-07-20,1.9682,1.9682,-0.15%,场内买入,场内卖出
2017-07-21,1.9305,1.9305,-1.92%,场内买入,场内卖出
2017-07-24,1.9381,1.9381,0.39%,场内买入,场内卖出
2017-07-25,1.9224,1.9224,-0.81%,场内买入,场内卖出
2017-07-26,1.9224,1.9224,0.00%,场内买入,场内卖出
2017-07-27,1.9338,1.9338,0.59%,场内买入,场内卖出
2017-07-28,1.9181,1.9181,-0.81%,场内买入,场内卖出
2017-07-31,1.9264,1.9264,0.43%,场内买入,场内卖出
2017-08-01,1.9815,1.9815,2.86%,场内买入,场内卖出
2017-08-02,1.9836,1.9836,0.11%,场内买入,场内卖出
2017-08-03,1.9572,1.9572,-1.33%,场内买入,场内卖出
2017-08-04,1.9445,1.9445,-0.65%,场内买入,场内卖出
2017-08-07,1.9381,1.9381,-0.33%,场内买入,场内卖出
2017-08-08,1.9463,1.9463,0.42%,场内买入,场内卖出
2017-08-09,1.9243,1.9243,-1.13%,场内买入,场内卖出
2017-08-10,1.91,1.91,-0.74%,场内买入,场内卖出
2017-08-11,1.8658,1.8658,-2.31%,场内买入,场内卖出
2017-08-14,1.8967,1.8967,1.66%,场内买入,场内卖出
2017-08-15,1.9,1.9,0.17%,场内买入,场内卖出
2017-08-16,1.9009,1.9009,0.05%,场内买入,场内卖出
2017-08-17,1.9074,1.9074,0.34%,场内买入,场内卖出
2017-08-18,1.921,1.921,0.71%,场内买入,场内卖出
2017-08-21,1.9242,1.9242,0.17%,场内买入,场内卖出
2017-08-22,1.951,1.951,1.39%,场内买入,场内卖出
2017-08-23,1.9653,1.9653,0.73%,场内买入,场内卖出
2017-08-24,1.9438,1.9438,-1.09%,场内买入,场内卖出
2017-08-25,1.9918,1.9918,2.47%,场内买入,场内卖出
2017-08-28,2.0651,2.0651,3.68%,场内买入,场内卖出
2017-08-29,2.0624,2.0624,-0.13%,场内买入,场内卖出
2017-08-30,2.0534,2.0534,-0.44%,场内买入,场内卖出
2017-08-31,2.0598,2.0598,0.31%,场内买入,场内卖出
2017-09-01,2.0661,2.0661,0.31%,场内买入,场内卖出
2017-09-04,2.0541,2.0541,-0.58%,场内买入,场内卖出
2017-09-05,2.071,2.071,0.82%,场内买入,场内卖出
2017-09-06,2.0525,2.0525,-0.89%,场内买入,场内卖出
2017-09-07,2.0315,2.0315,-1.02%,场内买入,场内卖出
2017-09-08,2.0268,2.0268,-0.23%,场内买入,场内卖出
2017-09-11,2.0103,2.0103,-0.81%,场内买入,场内卖出
2017-09-12,2.0343,2.0343,1.19%,场内买入,场内卖出
2017-09-13,2.0309,2.0309,-0.17%,场内买入,场内卖出
2017-09-14,2.0116,2.0116,-0.95%,场内买入,场内卖出
2017-09-15,2.0077,2.0077,-0.19%,场内买入,场内卖出
2017-09-18,2.0186,2.0186,0.54%,场内买入,场内卖出
2017-09-19,2.0049,2.0049,-0.68%,场内买入,场内卖出
2017-09-20,1.9988,1.9988,-0.30%,场内买入,场内卖出
2017-09-21,2.0076,2.0076,0.44%,场内买入,场内卖出
2017-09-22,2.0116,2.0116,0.20%,场内买入,场内卖出
2017-09-25,2.0098,2.0098,-0.09%,场内买入,场内卖出
2017-09-26,2.0086,2.0086,-0.06%,场内买入,场内卖出
2017-09-27,1.9928,1.9928,-0.79%,场内买入,场内卖出
2017-09-28,1.9912,1.9912,-0.08%,场内买入,场内卖出
2017-09-29,2.0083,2.0083,0.86%,场内买入,场内卖出
2017-10-09,2.0143,2.0143,0.30%,场内买入,场内卖出
2017-10-10,2.0129,2.0129,-0.07%,场内买入,场内卖出
2017-10-11,2.0151,2.0151,0.11%,场内买入,场内卖出
2017-10-12,2.0345,2.0345,0.96%,场内买入,场内卖出
2017-10-13,2.036,2.036,0.07%,场内买入,场内卖出
2017-10-16,2.0351,2.0351,-0.04%,场内买入,场内卖出
2017-10-17,2.0373,2.0373,0.11%,场内买入,场内卖出
2017-10-18,2.0551,2.0551,0.87%,场内买入,场内卖出
2017-10-19,2.041,2.041,-0.69%,场内买入,场内卖出
2017-10-20,2.0287,2.0287,-0.60%,场内买入,场内卖出
2017-10-23,2.0344,2.0344,0.28%,场内买入,场内卖出
2017-10-24,2.0548,2.0548,1.00%,场内买入,场内卖出
2017-10-25,2.0543,2.0543,-0.02%,场内买入,场内卖出
2017-10-26,2.0744,2.0744,0.98%,场内买入,场内卖出
2017-10-27,2.0961,2.0961,1.05%,场内买入,场内卖出
2017-10-30,2.0815,2.0815,-0.70%,场内买入,场内卖出
2017-10-31,2.0791,2.0791,-0.12%,场内买入,场内卖出
2017-11-01,2.0744,2.0744,-0.23%,场内买入,场内卖出
2017-11-02,2.0812,2.0812,0.33%,场内买入,场内卖出
2017-11-03,2.084,2.084,0.13%,场内买入,场内卖出
2017-11-06,2.0698,2.0698,-0.68%,场内买入,场内卖出
2017-11-07,2.1062,2.1062,1.76%,场内买入,场内卖出
2017-11-08,2.1092,2.1092,0.14%,场内买入,场内卖出
2017-11-09,2.1309,2.1309,1.03%,场内买入,场内卖出
2017-11-10,2.1847,2.1847,2.52%,场内买入,场内卖出
2017-11-13,2.1821,2.1821,-0.12%,场内买入,场内卖出
2017-11-14,2.1762,2.1762,-0.27%,场内买入,场内卖出
2017-11-15,2.1529,2.1529,-1.07%,场内买入,场内卖出
2017-11-16,2.1888,2.1888,1.67%,场内买入,场内卖出
2017-11-17,2.2372,2.2372,2.21%,场内买入,场内卖出
2017-11-20,2.2225,2.2225,-0.66%,场内买入,场内卖出
2017-11-21,2.2966,2.2966,3.33%,场内买入,场内卖出
2017-11-22,2.2794,2.2794,-0.75%,场内买入,场内卖出
2017-11-23,2.2091,2.2091,-3.08%,场内买入,场内卖出
2017-11-24,2.2121,2.2121,0.14%,场内买入,场内卖出
2017-11-27,2.1993,2.1993,-0.58%,场内买入,场内卖出
2017-11-28,2.1847,2.1847,-0.66%,场内买入,场内卖出
2017-11-29,2.1757,2.1757,-0.41%,场内买入,场内卖出
2017-11-30,2.1383,2.1383,-1.72%,场内买入,场内卖出
2017-12-01,2.1101,2.1101,-1.32%,场内买入,场内卖出
2017-12-04,2.1247,2.1247,0.69%,场内买入,场内卖出
2017-12-05,2.1635,2.1635,1.83%,场内买入,场内卖出
2017-12-06,2.1374,2.1374,-1.21%,场内买入,场内卖出
2017-12-07,2.1091,2.1091,-1.32%,场内买入,场内卖出
