日期,单位净值,历史净值,日增长率,申购状态,赎回状态
2014-07-15,0.9952,0.9952,0.29%,场内买入,场内卖出
2014-07-16,0.9946,0.9946,-0.06%,场内买入,场内卖出
2014-07-17,0.9942,0.9942,-0.04%,场内买入,场内卖出
2014-07-18,0.992,0.992,-0.22%,场内买入,场内卖出
2014-07-21,0.9838,0.9838,-0.83%,场内买入,场内卖出
2014-07-22,1.0062,1.0062,2.28%,场内买入,场内卖出
2014-07-23,1.0262,1.0262,1.99%,场内买入,场内卖出
2014-07-24,1.0372,1.0372,1.07%,场内买入,场内卖出
2014-07-25,1.0423,1.0423,0.49%,场内买入,场内卖出
2014-07-28,1.0501,1.0501,0.75%,场内买入,场内卖出
2014-07-29,1.0542,1.0542,0.39%,场内买入,场内卖出
2014-07-30,1.0545,1.0545,0.03%,场内买入,场内卖出
2014-07-31,1.056,1.056,0.14%,场内买入,场内卖出
2014-08-01,1.0427,1.0427,-1.26%,场内买入,场内卖出
2014-08-04,1.0518,1.0518,0.87%,场内买入,场内卖出
2014-08-05,1.0446,1.0446,-0.68%,场内买入,场内卖出
2014-08-06,1.0422,1.0422,-0.23%,场内买入,场内卖出
2014-08-07,1.0327,1.0327,-0.91%,场内买入,场内卖出
2014-08-08,1.0268,1.0268,-0.57%,场内买入,场内卖出
2014-08-11,1.0446,1.0446,1.73%,场内买入,场内卖出
2014-08-12,1.0469,1.0469,0.22%,场内买入,场内卖出
2014-08-13,1.0588,1.0588,1.14%,场内买入,场内卖出
2014-08-14,1.0482,1.0482,-1.00%,场内买入,场内卖出
2014-08-15,1.0506,1.0506,0.23%,场内买入,场内卖出
2014-08-18,1.0467,1.0467,-0.37%,场内买入,场内卖出
2014-08-19,1.0497,1.0497,0.29%,场内买入,场内卖出
2014-08-20,1.0466,1.0466,-0.30%,场内买入,场内卖出
2014-08-21,1.037,1.037,-0.92%,场内买入,场内卖出
2014-08-22,1.0477,1.0477,1.03%,场内买入,场内卖出
2014-08-25,1.0534,1.0534,0.54%,场内买入,场内卖出
2014-08-26,1.0543,1.0543,0.09%,场内买入,场内卖出
2014-08-27,1.0493,1.0493,-0.47%,场内买入,场内卖出
2014-08-28,1.0358,1.0358,-1.29%,场内买入,场内卖出
2014-08-29,1.0386,1.0386,0.27%,场内买入,场内卖出
2014-09-01,1.0386,1.0386,0.00%,场内买入,场内卖出
2014-09-02,1.0392,1.0392,0.06%,场内买入,场内卖出
2014-09-03,1.0715,1.0715,3.11%,场内买入,场内卖出
2014-09-04,1.0777,1.0777,0.58%,场内买入,场内卖出
2014-09-05,1.0769,1.0769,-0.07%,场内买入,场内卖出
2014-09-10,1.049,1.049,%,场内买入,场内卖出
2014-09-11,1.0432,1.0432,-0.55%,场内买入,场内卖出
2014-09-12,1.0418,1.0418,-0.13%,场内买入,场内卖出
2014-09-15,1.0257,1.0257,-1.55%,场内买入,场内卖出
2014-09-16,1.0149,1.0149,-1.05%,场内买入,场内卖出
2014-09-17,1.0309,1.0309,1.58%,场内买入,场内卖出
2014-09-18,1.0228,1.0228,-0.79%,场内买入,场内卖出
2014-09-19,1.0207,1.0207,-0.21%,场内买入,场内卖出
2014-09-22,1.0037,1.0037,-1.67%,场内买入,场内卖出
2014-09-23,1.0008,1.0008,-0.29%,场内买入,场内卖出
2014-09-24,1.0144,1.0144,1.36%,场内买入,场内卖出
2014-09-25,1.0077,1.0077,-0.66%,场内买入,场内卖出
2014-09-26,1.0025,1.0025,-0.52%,场内买入,场内卖出
2014-09-29,0.9885,0.9885,-1.40%,场内买入,场内卖出
2014-09-30,0.9759,0.9759,-1.27%,场内买入,场内卖出
2014-10-08,0.9842,0.9842,0.85%,场内买入,场内卖出
2014-10-09,0.9917,0.9917,0.76%,场内买入,场内卖出
2014-10-10,0.9748,0.9748,-1.70%,场内买入,场内卖出
2014-10-13,0.9726,0.9726,-0.23%,场内买入,场内卖出
2014-10-14,0.9691,0.9691,-0.36%,场内买入,场内卖出
2014-10-15,0.9727,0.9727,0.37%,场内买入,场内卖出
2014-10-16,0.9625,0.9625,-1.05%,场内买入,场内卖出
2014-10-17,0.9671,0.9671,0.48%,场内买入,场内卖出
2014-10-20,0.9731,0.9731,0.62%,场内买入,场内卖出
2014-10-21,0.9708,0.9708,-0.24%,场内买入,场内卖出
2014-10-22,0.9855,0.9855,1.51%,场内买入,场内卖出
2014-10-23,0.9869,0.9869,0.14%,场内买入,场内卖出
2014-10-24,0.9825,0.9825,-0.45%,场内买入,场内卖出
2014-10-27,0.9746,0.9746,-0.80%,场内买入,场内卖出
2014-10-28,0.9962,0.9962,2.22%,场内买入,场内卖出
2014-10-29,1.0123,1.0123,1.62%,场内买入,场内卖出
2014-10-30,1.0045,1.0045,-0.77%,场内买入,场内卖出
2014-10-31,1.0163,1.0163,1.17%,场内买入,场内卖出
2014-11-03,1.0083,1.0083,-0.79%,场内买入,场内卖出
2014-11-04,1.0151,1.0151,0.67%,场内买入,场内卖出
2014-11-05,1.0047,1.0047,-1.02%,场内买入,场内卖出
2014-11-06,1.0007,1.0007,-0.40%,场内买入,场内卖出
2014-11-07,0.9984,0.9984,-0.23%,场内买入,场内卖出
2014-11-10,1.0019,1.0019,0.35%,场内买入,场内卖出
2014-11-11,1.0056,1.0056,0.37%,场内买入,场内卖出
2014-11-12,1.0131,1.0131,0.75%,场内买入,场内卖出
2014-11-13,1.0195,1.0195,0.63%,场内买入,场内卖出
2014-11-14,1.0154,1.0154,-0.40%,场内买入,场内卖出
2014-11-17,0.9962,0.9962,-1.89%,场内买入,场内卖出
2014-11-18,0.9845,0.9845,-1.17%,场内买入,场内卖出
2014-11-19,0.9797,0.9797,-0.49%,场内买入,场内卖出
2014-11-20,0.9798,0.9798,0.01%,场内买入,场内卖出
2014-11-21,0.9855,0.9855,0.58%,场内买入,场内卖出
2014-11-24,1.0227,1.0227,3.77%,场内买入,场内卖出
2014-11-25,1.0167,1.0167,-0.59%,场内买入,场内卖出
2014-11-26,1.0412,1.0412,2.41%,场内买入,场内卖出
2014-11-27,1.0372,1.0372,-0.38%,场内买入,场内卖出
2014-11-28,1.0501,1.0501,1.24%,场内买入,场内卖出
2014-12-01,1.0197,1.0197,-2.90%,场内买入,场内卖出
2014-12-02,1.0474,1.0474,2.72%,场内买入,场内卖出
2014-12-03,1.0422,1.0422,-0.50%,场内买入,场内卖出
2014-12-04,1.0822,1.0822,3.84%,场内买入,场内卖出
2014-12-05,1.0928,1.0928,0.98%,场内买入,场内卖出
2014-12-08,1.1164,1.1164,2.16%,场内买入,场内卖出
2014-12-09,1.0659,1.0659,-4.52%,场内买入,场内卖出
2014-12-10,1.0687,1.0687,0.26%,场内买入,场内卖出
2014-12-11,1.0577,1.0577,-1.03%,场内买入,场内卖出
2014-12-12,1.0566,1.0566,-0.10%,场内买入,场内卖出
2014-12-15,1.0536,1.0536,-0.28%,场内买入,场内卖出
2014-12-16,1.047,1.047,-0.63%,场内买入,场内卖出
2014-12-17,1.0582,1.0582,1.07%,场内买入,场内卖出
2014-12-18,1.0647,1.0647,0.61%,场内买入,场内卖出
2014-12-19,1.0717,1.0717,0.66%,场内买入,场内卖出
2014-12-22,1.1034,1.1034,2.96%,场内买入,场内卖出
2014-12-23,1.0968,1.0968,-0.60%,场内买入,场内卖出
2014-12-24,1.086,1.086,-0.98%,场内买入,场内卖出
2014-12-29,1.1275,1.1275,%,场内买入,场内卖出
2014-12-30,1.1122,1.1122,-1.36%,场内买入,场内卖出
2014-12-31,1.124,1.124,1.06%,场内买入,场内卖出
2015-01-05,1.1451,1.1451,1.88%,场内买入,场内卖出
2015-01-06,1.1263,1.1263,-1.64%,场内买入,场内卖出
2015-01-07,1.1268,1.1268,0.04%,场内买入,场内卖出
2015-01-08,1.1304,1.1304,0.32%,场内买入,场内卖出
2015-01-09,1.1352,1.1352,0.42%,场内买入,场内卖出
2015-01-12,1.1288,1.1288,-0.56%,场内买入,场内卖出
2015-01-13,1.1332,1.1332,0.39%,场内买入,场内卖出
2015-01-14,1.1296,1.1296,-0.32%,场内买入,场内卖出
2015-01-15,1.1474,1.1474,1.58%,场内买入,场内卖出
2015-01-16,1.1333,1.1333,-1.23%,场内买入,场内卖出
2015-01-19,1.08,1.08,-4.70%,场内买入,场内卖出
2015-01-20,1.1067,1.1067,2.47%,场内买入,场内卖出
2015-01-21,1.132,1.132,2.29%,场内买入,场内卖出
2015-01-22,1.1335,1.1335,0.13%,场内买入,场内卖出
2015-01-23,1.1523,1.1523,1.66%,场内买入,场内卖出
2015-01-26,1.1495,1.1495,-0.24%,场内买入,场内卖出
2015-01-27,1.1311,1.1311,-1.60%,场内买入,场内卖出
2015-01-28,1.1233,1.1233,-0.69%,场内买入,场内卖出
2015-01-29,1.1027,1.1027,-1.83%,场内买入,场内卖出
2015-01-30,1.1019,1.1019,-0.07%,场内买入,场内卖出
2015-02-02,1.0889,1.0889,-1.18%,场内买入,场内卖出
2015-02-03,1.1099,1.1099,1.93%,场内买入,场内卖出
2015-02-04,1.107,1.107,-0.26%,场内买入,场内卖出
2015-02-05,1.1083,1.1083,0.12%,场内买入,场内卖出
2015-02-06,1.0975,1.0975,-0.97%,场内买入,场内卖出
2015-02-09,1.0938,1.0938,-0.34%,场内买入,场内卖出
2015-02-10,1.0977,1.0977,0.36%,场内买入,场内卖出
2015-02-11,1.0939,1.0939,-0.35%,场内买入,场内卖出
2015-02-12,1.1061,1.1061,1.12%,场内买入,场内卖出
2015-02-13,1.1177,1.1177,1.05%,场内买入,场内卖出
2015-02-16,1.1183,1.1183,0.05%,场内买入,场内卖出
2015-02-17,1.1251,1.1251,0.61%,场内买入,场内卖出
2015-02-25,1.1324,1.1324,0.65%,场内买入,场内卖出
2015-02-26,1.1473,1.1473,1.32%,场内买入,场内卖出
2015-02-27,1.1451,1.1451,-0.19%,场内买入,场内卖出
2015-03-02,1.1486,1.1486,0.31%,场内买入,场内卖出
2015-03-03,1.1242,1.1242,-2.12%,场内买入,场内卖出
2015-03-04,1.1048,1.1048,-1.73%,场内买入,场内卖出
2015-03-05,1.0917,1.0917,-1.19%,场内买入,场内卖出
2015-03-06,1.0924,1.0924,0.06%,场内买入,场内卖出
2015-03-09,1.099,1.099,0.60%,场内买入,场内卖出
2015-03-10,1.0834,1.0834,-1.42%,场内买入,场内卖出
2015-03-11,1.0754,1.0754,-0.74%,场内买入,场内卖出
2015-03-12,1.0886,1.0886,1.23%,场内买入,场内卖出
2015-03-13,1.1018,1.1018,1.21%,场内买入,场内卖出
2015-03-16,1.1116,1.1116,0.89%,场内买入,场内卖出
2015-03-17,1.1132,1.1132,0.14%,场内买入,场内卖出
2015-03-18,1.1263,1.1263,1.18%,场内买入,场内卖出
2015-03-19,1.1383,1.1383,1.07%,场内买入,场内卖出
2015-03-20,1.1419,1.1419,0.32%,场内买入,场内卖出
2015-03-23,1.1432,1.1432,0.11%,场内买入,场内卖出
2015-03-24,1.1263,1.1263,-1.48%,场内买入,场内卖出
2015-03-25,1.1233,1.1233,-0.27%,场内买入,场内卖出
2015-03-26,1.1181,1.1181,-0.46%,场内买入,场内卖出
2015-03-27,1.1165,1.1165,-0.14%,场内买入,场内卖出
2015-03-30,1.1544,1.1544,3.39%,场内买入,场内卖出
2015-03-31,1.1583,1.1583,0.34%,场内买入,场内卖出
2015-04-01,1.1773,1.1773,1.64%,场内买入,场内卖出
2015-04-02,1.1884,1.1884,0.94%,场内买入,场内卖出
2015-04-08,1.2541,1.2541,%,场内买入,场内卖出
2015-04-09,1.2866,1.2866,2.59%,场内买入,场内卖出
2015-04-10,1.3107,1.3107,1.87%,场内买入,场内卖出
2015-04-13,1.3681,1.3681,4.38%,场内买入,场内卖出
2015-04-14,1.3377,1.3377,-2.22%,场内买入,场内卖出
2015-04-15,1.3552,1.3552,1.31%,场内买入,场内卖出
2015-04-16,1.3767,1.3767,1.59%,场内买入,场内卖出
2015-04-17,1.3588,1.3588,-1.30%,场内买入,场内卖出
2015-04-20,1.3182,1.3182,-2.99%,场内买入,场内卖出
2015-04-21,1.3572,1.3572,2.96%,场内买入,场内卖出
2015-04-22,1.37,1.37,0.94%,场内买入,场内卖出
2015-04-23,1.3522,1.3522,-1.30%,场内买入,场内卖出
2015-04-24,1.3523,1.3523,0.01%,场内买入,场内卖出
2015-04-27,1.375,1.375,1.68%,场内买入,场内卖出
2015-04-28,1.3722,1.3722,-0.20%,场内买入,场内卖出
2015-04-29,1.3611,1.3611,-0.81%,场内买入,场内卖出
2015-04-30,1.3446,1.3446,-1.21%,场内买入,场内卖出
2015-05-04,1.3476,1.3476,0.22%,场内买入,场内卖出
2015-05-05,1.3128,1.3128,-2.58%,场内买入,场内卖出
2015-05-06,1.3052,1.3052,-0.58%,场内买入,场内卖出
2015-05-07,1.2832,1.2832,-1.69%,场内买入,场内卖出
2015-05-08,1.3092,1.3092,2.03%,场内买入,场内卖出
2015-05-11,1.3209,1.3209,0.89%,场内买入,场内卖出
2015-05-12,1.3022,1.3022,-1.42%,场内买入,场内卖出
2015-05-13,1.2913,1.2913,-0.84%,场内买入,场内卖出
2015-05-14,1.2835,1.2835,-0.60%,场内买入,场内卖出
2015-05-15,1.3047,1.3047,1.65%,场内买入,场内卖出
2015-05-18,1.2968,1.2968,-0.61%,场内买入,场内卖出
2015-05-19,1.3214,1.3214,1.90%,场内买入,场内卖出
2015-05-20,1.3268,1.3268,0.41%,场内买入,场内卖出
2015-05-21,1.3174,1.3174,-0.71%,场内买入,场内卖出
2015-05-22,1.3443,1.3443,2.04%,场内买入,场内卖出
2015-05-26,1.3789,1.3789,%,场内买入,场内卖出
2015-05-27,1.3712,1.3712,-0.56%,场内买入,场内卖出
2015-05-28,1.3244,1.3244,-3.41%,场内买入,场内卖出
2015-05-29,1.3163,1.3163,-0.61%,场内买入,场内卖出
2015-06-01,1.335,1.335,1.42%,场内买入,场内卖出
2015-06-02,1.326,1.326,-0.67%,场内买入,场内卖出
2015-06-03,1.3181,1.3181,-0.60%,场内买入,场内卖出
2015-06-04,1.3206,1.3206,0.19%,场内买入,场内卖出
2015-06-05,1.3022,1.3022,-1.39%,场内买入,场内卖出
2015-06-08,1.3213,1.3213,1.47%,场内买入,场内卖出
2015-06-09,1.297,1.297,-1.84%,场内买入,场内卖出
2015-06-10,1.2752,1.2752,-1.68%,场内买入,场内卖出
2015-06-11,1.2866,1.2866,0.89%,场内买入,场内卖出
2015-06-12,1.3094,1.3094,1.77%,场内买入,场内卖出
2015-06-15,1.276,1.276,-2.55%,场内买入,场内卖出
2015-06-16,1.2417,1.2417,-2.69%,场内买入,场内卖出
2015-06-17,1.2567,1.2567,1.21%,场内买入,场内卖出
2015-06-18,1.2421,1.2421,-1.16%,场内买入,场内卖出
2015-06-19,1.2344,1.2344,-0.62%,场内买入,场内卖出
2015-06-23,1.2805,1.2805,3.73%,场内买入,场内卖出
2015-06-24,1.2887,1.2887,0.64%,场内买入,场内卖出
2015-06-25,1.2747,1.2747,-1.09%,场内买入,场内卖出
2015-06-26,1.2399,1.2399,-2.73%,场内买入,场内卖出
2015-06-29,1.2097,1.2097,-2.44%,场内买入,场内卖出
2015-06-30,1.2363,1.2363,2.20%,场内买入,场内卖出
2015-07-02,1.2217,1.2217,%,场内买入,场内卖出
2015-07-03,1.2053,1.2053,-1.34%,场内买入,场内卖出
2015-07-06,1.1704,1.1704,-2.90%,场内买入,场内卖出
2015-07-07,1.1323,1.1323,-3.26%,场内买入,场内卖出
2015-07-08,1.0655,1.0655,-5.90%,场内买入,场内卖出
2015-07-09,1.094,1.094,2.67%,场内买入,场内卖出
2015-07-10,1.1304,1.1304,3.33%,场内买入,场内卖出
2015-07-13,1.1445,1.1445,1.25%,场内买入,场内卖出
2015-07-14,1.1313,1.1313,-1.15%,场内买入,场内卖出
2015-07-15,1.119,1.119,-1.09%,场内买入,场内卖出
2015-07-16,1.1249,1.1249,0.53%,场内买入,场内卖出
2015-07-17,1.1335,1.1335,0.76%,场内买入,场内卖出
2015-07-20,1.128,1.128,-0.49%,场内买入,场内卖出
2015-07-21,1.1361,1.1361,0.72%,场内买入,场内卖出
2015-07-22,1.1243,1.1243,-1.04%,场内买入,场内卖出
2015-07-23,1.1333,1.1333,0.80%,场内买入,场内卖出
2015-07-24,1.1192,1.1192,-1.24%,场内买入,场内卖出
2015-07-27,1.0804,1.0804,-3.47%,场内买入,场内卖出
2015-07-28,1.0749,1.0749,-0.51%,场内买入,场内卖出
2015-07-29,1.084,1.084,0.85%,场内买入,场内卖出
2015-07-30,1.0712,1.0712,-1.18%,场内买入,场内卖出
2015-07-31,1.07,1.07,-0.11%,场内买入,场内卖出
2015-08-03,1.0589,1.0589,-1.04%,场内买入,场内卖出
2015-08-04,1.0655,1.0655,0.62%,场内买入,场内卖出
2015-08-05,1.0702,1.0702,0.44%,场内买入,场内卖出
2015-08-06,1.0678,1.0678,-0.22%,场内买入,场内卖出
2015-08-07,1.0797,1.0797,1.11%,场内买入,场内卖出
2015-08-10,1.0849,1.0849,0.48%,场内买入,场内卖出
2015-08-11,1.1015,1.1015,1.53%,场内买入,场内卖出
2015-08-12,1.0967,1.0967,-0.44%,场内买入,场内卖出
2015-08-13,1.1123,1.1123,1.42%,场内买入,场内卖出
2015-08-14,1.11,1.11,-0.21%,场内买入,场内卖出
2015-08-17,1.0999,1.0999,-0.91%,场内买入,场内卖出
2015-08-18,1.0815,1.0815,-1.67%,场内买入,场内卖出
2015-08-19,1.0689,1.0689,-1.17%,场内买入,场内卖出
2015-08-20,1.0452,1.0452,-2.22%,场内买入,场内卖出
2015-08-21,1.0245,1.0245,-1.98%,场内买入,场内卖出
2015-08-24,0.9674,0.9674,-5.57%,场内买入,场内卖出
2015-08-25,0.9605,0.9605,-0.71%,场内买入,场内卖出
2015-08-26,0.9531,0.9531,-0.77%,场内买入,场内卖出
2015-08-27,0.9957,0.9957,4.47%,场内买入,场内卖出
2015-08-28,0.9835,0.9835,-1.23%,场内买入,场内卖出
2015-08-31,0.9812,0.9812,-0.23%,场内买入,场内卖出
2015-09-01,0.9514,0.9514,-3.04%,场内买入,场内卖出
2015-09-02,0.9349,0.9349,-1.73%,场内买入,场内卖出
2015-09-07,0.9157,0.9157,-2.05%,场内买入,场内卖出
2015-09-08,0.9526,0.9526,4.03%,场内买入,场内卖出
2015-09-09,1.0001,1.0001,4.99%,场内买入,场内卖出
2015-09-10,0.9838,0.9838,-1.63%,场内买入,场内卖出
2015-09-11,0.9762,0.9762,-0.77%,场内买入,场内卖出
2015-09-14,0.9779,0.9779,0.17%,场内买入,场内卖出
2015-09-15,0.9749,0.9749,-0.31%,场内买入,场内卖出
2015-09-16,0.9952,0.9952,2.08%,场内买入,场内卖出
2015-09-17,1.0006,1.0006,0.54%,场内买入,场内卖出
2015-09-18,1.0062,1.0062,0.56%,场内买入,场内卖出
2015-09-21,0.9944,0.9944,-1.17%,场内买入,场内卖出
2015-09-22,0.9888,0.9888,-0.56%,场内买入,场内卖出
2015-09-23,0.9635,0.9635,-2.56%,场内买入,场内卖出
2015-09-24,0.9538,0.9538,-1.01%,场内买入,场内卖出
2015-09-25,0.9578,0.9578,0.42%,场内买入,场内卖出
2015-09-29,0.9283,0.9283,%,场内买入,场内卖出
2015-09-30,0.945,0.945,1.80%,场内买入,场内卖出
2015-10-08,1.0298,1.0298,8.97%,场内买入,场内卖出
2015-10-09,1.0412,1.0412,1.11%,场内买入,场内卖出
2015-10-12,1.0525,1.0525,1.09%,场内买入,场内卖出
2015-10-13,1.0398,1.0398,-1.21%,场内买入,场内卖出
2015-10-14,1.0326,1.0326,-0.69%,场内买入,场内卖出
2015-10-15,1.054,1.054,2.07%,场内买入,场内卖出
2015-10-16,1.0627,1.0627,0.83%,场内买入,场内卖出
2015-10-19,1.0692,1.0692,0.61%,场内买入,场内卖出
2015-10-20,1.0668,1.0668,-0.22%,场内买入,场内卖出
2015-10-22,1.0598,1.0598,%,场内买入,场内卖出
2015-10-23,1.0753,1.0753,1.46%,场内买入,场内卖出
2015-10-26,1.075,1.075,-0.03%,场内买入,场内卖出
2015-10-27,1.0708,1.0708,-0.39%,场内买入,场内卖出
2015-10-28,1.0562,1.0562,-1.36%,场内买入,场内卖出
2015-10-29,1.0453,1.0453,-1.03%,场内买入,场内卖出
2015-10-30,1.0395,1.0395,-0.55%,场内买入,场内卖出
2015-11-02,1.0187,1.0187,-2.00%,场内买入,场内卖出
2015-11-03,1.0254,1.0254,0.66%,场内买入,场内卖出
2015-11-04,1.0532,1.0532,2.71%,场内买入,场内卖出
2015-11-05,1.0594,1.0594,0.59%,场内买入,场内卖出
2015-11-06,1.0547,1.0547,-0.44%,场内买入,场内卖出
2015-11-09,1.0516,1.0516,-0.29%,场内买入,场内卖出
2015-11-10,1.0331,1.0331,-1.76%,场内买入,场内卖出
2015-11-11,1.0265,1.0265,-0.64%,场内买入,场内卖出
2015-11-12,1.0429,1.0429,1.60%,场内买入,场内卖出
2015-11-13,1.0208,1.0208,-2.12%,场内买入,场内卖出
2015-11-16,1.0021,1.0021,-1.83%,场内买入,场内卖出
2015-11-17,1.0112,1.0112,0.91%,场内买入,场内卖出
2015-11-18,1.0103,1.0103,-0.09%,场内买入,场内卖出
2015-11-19,1.0237,1.0237,1.33%,场内买入,场内卖出
2015-11-20,1.0343,1.0343,1.04%,场内买入,场内卖出
2015-11-23,1.0284,1.0284,-0.57%,场内买入,场内卖出
2015-11-24,1.0216,1.0216,-0.66%,场内买入,场内卖出
2015-11-25,1.0186,1.0186,-0.29%,场内买入,场内卖出
2015-11-26,1.0169,1.0169,-0.17%,场内买入,场内卖出
2015-11-27,0.9921,0.9921,-2.44%,场内买入,场内卖出
2015-11-30,0.9863,0.9863,-0.58%,场内买入,场内卖出
2015-12-01,1.0019,1.0019,1.58%,场内买入,场内卖出
2015-12-02,1.0117,1.0117,0.98%,场内买入,场内卖出
2015-12-03,1.006,1.006,-0.56%,场内买入,场内卖出
2015-12-04,0.9886,0.9886,-1.73%,场内买入,场内卖出
2015-12-07,0.987,0.987,-0.16%,场内买入,场内卖出
2015-12-08,0.9747,0.9747,-1.25%,场内买入,场内卖出
2015-12-09,0.9654,0.9654,-0.95%,场内买入,场内卖出
2015-12-10,0.956,0.956,-0.97%,场内买入,场内卖出
2015-12-11,0.9436,0.9436,-1.30%,场内买入,场内卖出
2015-12-14,0.9462,0.9462,0.28%,场内买入,场内卖出
2015-12-15,0.95,0.95,0.40%,场内买入,场内卖出
2015-12-16,0.9704,0.9704,2.15%,场内买入,场内卖出
2015-12-17,0.985,0.985,1.50%,场内买入,场内卖出
2015-12-18,0.9823,0.9823,-0.27%,场内买入,场内卖出
2015-12-21,0.9927,0.9927,1.06%,场内买入,场内卖出
2015-12-22,0.991,0.991,-0.17%,场内买入,场内卖出
2015-12-23,1.0059,1.0059,1.50%,场内买入,场内卖出
2015-12-24,1.0134,1.0134,0.75%,场内买入,场内卖出
2015-12-28,0.9968,0.9968,%,场内买入,场内卖出
2015-12-29,0.9985,0.9985,0.17%,场内买入,场内卖出
2015-12-30,0.986,0.986,-1.25%,场内买入,场内卖出
2015-12-31,0.9866,0.9866,0.06%,场内买入,场内卖出
2016-01-04,0.9528,0.9528,-3.43%,场内买入,场内卖出
2016-01-05,0.9458,0.9458,-0.73%,场内买入,场内卖出
2016-01-06,0.9392,0.9392,-0.70%,场内买入,场内卖出
2016-01-07,0.9049,0.9049,-3.65%,场内买入,场内卖出
2016-01-08,0.9138,0.9138,0.98%,场内买入,场内卖出
2016-01-11,0.8781,0.8781,-3.91%,场内买入,场内卖出
2016-01-12,0.8717,0.8717,-0.73%,场内买入,场内卖出
2016-01-13,0.8775,0.8775,0.67%,场内买入,场内卖出
2016-01-14,0.8734,0.8734,-0.47%,场内买入,场内卖出
2016-01-15,0.8493,0.8493,-2.76%,场内买入,场内卖出
2016-01-18,0.836,0.836,-1.57%,场内买入,场内卖出
2016-01-19,0.8602,0.8602,2.89%,场内买入,场内卖出
2016-01-20,0.8216,0.8216,-4.49%,场内买入,场内卖出
2016-01-21,0.804,0.804,-2.14%,场内买入,场内卖出
2016-01-22,0.8316,0.8316,3.43%,场内买入,场内卖出
2016-01-25,0.8395,0.8395,0.95%,场内买入,场内卖出
2016-01-26,0.8113,0.8113,-3.36%,场内买入,场内卖出
2016-01-27,0.8183,0.8183,0.86%,场内买入,场内卖出
2016-01-28,0.8251,0.8251,0.83%,场内买入,场内卖出
2016-01-29,0.8464,0.8464,2.58%,场内买入,场内卖出
2016-02-01,0.8377,0.8377,-1.03%,场内买入,场内卖出
2016-02-02,0.8291,0.8291,-1.03%,场内买入,场内卖出
2016-02-03,0.8068,0.8068,-2.69%,场内买入,场内卖出
2016-02-04,0.8182,0.8182,1.41%,场内买入,场内卖出
2016-02-05,0.8255,0.8255,0.89%,场内买入,场内卖出
2016-02-15,0.8035,0.8035,-2.67%,场内买入,场内卖出
2016-02-16,0.8206,0.8206,2.13%,场内买入,场内卖出
2016-02-17,0.811,0.811,-1.17%,场内买入,场内卖出
2016-02-18,0.8345,0.8345,2.90%,场内买入,场内卖出
2016-02-19,0.8302,0.8302,-0.52%,场内买入,场内卖出
2016-02-22,0.8417,0.8417,1.39%,场内买入,场内卖出
2016-02-23,0.8381,0.8381,-0.43%,场内买入,场内卖出
2016-02-24,0.8275,0.8275,-1.26%,场内买入,场内卖出
2016-02-25,0.8086,0.8086,-2.28%,场内买入,场内卖出
2016-02-26,0.8251,0.8251,2.04%,场内买入,场内卖出
2016-02-29,0.8139,0.8139,-1.36%,场内买入,场内卖出
2016-03-01,0.8286,0.8286,1.81%,场内买入,场内卖出
2016-03-02,0.8607,0.8607,3.87%,场内买入,场内卖出
2016-03-03,0.8615,0.8615,0.09%,场内买入,场内卖出
2016-03-04,0.877,0.877,1.80%,场内买入,场内卖出
2016-03-07,0.8821,0.8821,0.58%,场内买入,场内卖出
2016-03-08,0.8688,0.8688,-1.51%,场内买入,场内卖出
2016-03-09,0.8631,0.8631,-0.66%,场内买入,场内卖出
2016-03-10,0.8614,0.8614,-0.20%,场内买入,场内卖出
2016-03-11,0.8727,0.8727,1.31%,场内买入,场内卖出
2016-03-14,0.8857,0.8857,1.49%,场内买入,场内卖出
2016-03-15,0.8799,0.8799,-0.65%,场内买入,场内卖出
2016-03-16,0.8776,0.8776,-0.26%,场内买入,场内卖出
2016-03-17,0.8954,0.8954,2.03%,场内买入,场内卖出
2016-03-18,0.902,0.902,0.74%,场内买入,场内卖出
2016-03-21,0.9094,0.9094,0.82%,场内买入,场内卖出
2016-03-22,0.9086,0.9086,-0.09%,场内买入,场内卖出
2016-03-23,0.9054,0.9054,-0.35%,场内买入,场内卖出
2016-03-24,0.8904,0.8904,-1.66%,场内买入,场内卖出
2016-03-29,0.8918,0.8918,%,场内买入,场内卖出
2016-03-30,0.9144,0.9144,2.53%,场内买入,场内卖出
2016-03-31,0.9137,0.9137,-0.08%,场内买入,场内卖出
2016-04-01,0.8972,0.8972,-1.81%,场内买入,场内卖出
2016-04-05,0.8818,0.8818,-1.72%,场内买入,场内卖出
2016-04-06,0.8818,0.8818,0.00%,场内买入,场内卖出
2016-04-07,0.8791,0.8791,-0.31%,场内买入,场内卖出
2016-04-08,0.8847,0.8847,0.64%,场内买入,场内卖出
2016-04-11,0.8939,0.8939,1.04%,场内买入,场内卖出
2016-04-12,0.8973,0.8973,0.38%,场内买入,场内卖出
2016-04-13,0.9319,0.9319,3.86%,场内买入,场内卖出
2016-04-14,0.9405,0.9405,0.92%,场内买入,场内卖出
2016-04-15,0.9385,0.9385,-0.21%,场内买入,场内卖出
2016-04-18,0.9245,0.9245,-1.49%,场内买入,场内卖出
2016-04-19,0.9386,0.9386,1.53%,场内买入,场内卖出
