日期,单位净值,历史净值,日增长率,申购状态,赎回状态
2008-12-23,1.454,1.865,-4.41%,场内买入,场内卖出
2008-12-24,1.433,1.84,-1.44%,场内买入,场内卖出
2008-12-25,1.42,1.824,-0.91%,场内买入,场内卖出
2008-12-26,1.42,1.824,0.00%,场内买入,场内卖出
2008-12-29,1.411,1.814,-0.63%,场内买入,场内卖出
2008-12-30,1.395,1.795,-1.13%,场内买入,场内卖出
2008-12-31,1.39,1.789,-0.36%,场内买入,场内卖出
2009-01-05,1.439,1.847,3.53%,场内买入,场内卖出
2009-01-06,1.485,1.901,3.20%,场内买入,场内卖出
2009-01-07,1.471,1.885,-0.94%,场内买入,场内卖出
2009-01-08,1.435,1.842,-2.45%,场内买入,场内卖出
2009-01-09,1.451,1.861,1.12%,场内买入,场内卖出
2009-01-12,1.445,1.854,-0.41%,场内买入,场内卖出
2009-01-13,1.418,1.822,-1.87%,场内买入,场内卖出
2009-01-14,1.479,1.894,4.30%,场内买入,场内卖出
2009-01-15,1.471,1.885,-0.54%,场内买入,场内卖出
2009-01-16,1.506,1.926,2.38%,场内买入,场内卖出
2009-01-19,1.532,1.957,1.73%,场内买入,场内卖出
2009-01-20,1.541,1.968,0.59%,场内买入,场内卖出
2009-01-21,1.537,1.963,-0.26%,场内买入,场内卖出
2009-01-22,1.548,1.976,0.72%,场内买入,场内卖出
2009-01-23,1.54,1.966,-0.52%,场内买入,场内卖出
2009-02-02,1.543,1.97,0.19%,场内买入,场内卖出
2009-02-03,1.581,2.015,2.46%,场内买入,场内卖出
2009-02-04,1.63,2.073,3.10%,场内买入,场内卖出
2009-02-05,1.628,2.071,-0.12%,场内买入,场内卖出
2009-02-06,1.687,2.14,3.62%,场内买入,场内卖出
2009-02-09,1.714,2.172,1.60%,场内买入,场内卖出
2009-02-10,1.721,2.181,0.41%,场内买入,场内卖出
2009-02-11,1.726,2.187,0.29%,场内买入,场内卖出
2009-02-12,1.698,2.153,-1.62%,场内买入,场内卖出
2009-02-13,1.754,2.22,3.30%,场内买入,场内卖出
2009-02-16,1.815,2.292,3.48%,场内买入,场内卖出
2009-02-17,1.763,2.23,-2.87%,场内买入,场内卖出
2009-02-18,1.677,2.129,-4.88%,场内买入,场内卖出
2009-02-19,1.678,2.13,0.06%,场内买入,场内卖出
2009-02-20,1.698,2.153,1.19%,场内买入,场内卖出
2009-02-23,1.736,2.198,2.24%,场内买入,场内卖出
2009-02-24,1.647,2.093,-5.13%,场内买入,场内卖出
2009-02-25,1.668,2.118,1.28%,场内买入,场内卖出
2009-02-26,1.612,2.052,-3.36%,场内买入,场内卖出
2009-02-27,1.597,2.034,-0.93%,场内买入,场内卖出
2009-03-02,1.598,2.035,0.06%,场内买入,场内卖出
2009-03-03,1.571,2.003,-1.69%,场内买入,场内卖出
2009-03-04,1.678,2.13,6.81%,场内买入,场内卖出
2009-03-05,1.7,2.156,1.31%,场内买入,场内卖出
2009-03-06,1.685,2.138,-0.88%,场内买入,场内卖出
2009-03-09,1.628,2.071,-3.38%,场内买入,场内卖出
2009-03-10,1.656,2.104,1.72%,场内买入,场内卖出
2009-03-11,1.642,2.087,-0.85%,场内买入,场内卖出
2009-03-12,1.637,2.081,-0.30%,场内买入,场内卖出
2009-03-13,1.634,2.078,-0.18%,场内买入,场内卖出
2009-03-16,1.663,2.112,1.77%,场内买入,场内卖出
2009-03-17,1.711,2.169,2.89%,场内买入,场内卖出
2009-03-18,1.708,2.165,-0.18%,场内买入,场内卖出
2009-03-19,1.74,2.203,1.87%,场内买入,场内卖出
2009-03-20,1.732,2.194,-0.46%,场内买入,场内卖出
2009-03-23,1.772,2.241,2.31%,场内买入,场内卖出
2009-03-24,1.782,2.253,0.56%,场内买入,场内卖出
2009-03-25,1.754,2.22,-1.57%,场内买入,场内卖出
2009-03-26,1.815,2.292,3.48%,场内买入,场内卖出
2009-03-27,1.831,2.311,0.88%,场内买入,场内卖出
2009-03-30,1.822,2.3,-0.49%,场内买入,场内卖出
2009-03-31,1.835,2.316,0.71%,场内买入,场内卖出
2009-04-01,1.856,2.34,1.14%,场内买入,场内卖出
2009-04-02,1.883,2.372,1.45%,场内买入,场内卖出
2009-04-03,1.895,2.387,0.64%,场内买入,场内卖出
2009-04-07,1.895,2.387,0.00%,场内买入,场内卖出
2009-04-08,1.818,2.295,-4.06%,场内买入,场内卖出
2009-04-09,1.85,2.333,1.76%,场内买入,场内卖出
2009-04-10,1.896,2.388,2.49%,场内买入,场内卖出
2009-04-13,1.941,2.441,2.37%,场内买入,场内卖出
2009-04-14,1.95,2.452,0.46%,场内买入,场内卖出
2009-04-15,1.944,2.445,-0.31%,场内买入,场内卖出
2009-04-16,1.943,2.443,-0.05%,场内买入,场内卖出
2009-04-17,1.919,2.415,-1.24%,场内买入,场内卖出
2009-04-20,1.956,2.459,1.93%,场内买入,场内卖出
2009-04-21,1.931,2.429,-1.28%,场内买入,场内卖出
2009-04-22,1.876,2.364,-2.85%,场内买入,场内卖出
2009-04-23,1.878,2.366,0.11%,场内买入,场内卖出
2009-04-24,1.864,2.35,-0.75%,场内买入,场内卖出
2009-04-27,1.831,2.311,-1.77%,场内买入,场内卖出
2009-04-28,1.828,2.307,-0.16%,场内买入,场内卖出
2009-04-29,1.903,2.396,4.10%,场内买入,场内卖出
2009-04-30,1.9,2.393,-0.16%,场内买入,场内卖出
2009-05-04,1.961,2.465,3.21%,场内买入,场内卖出
2009-05-05,1.964,2.468,0.15%,场内买入,场内卖出
2009-05-06,1.984,2.492,1.02%,场内买入,场内卖出
2009-05-07,1.993,2.503,0.45%,场内买入,场内卖出
2009-05-08,2.023,2.538,1.51%,场内买入,场内卖出
2009-05-11,2.002,2.513,-1.04%,场内买入,场内卖出
2009-05-12,2.038,2.556,1.80%,场内买入,场内卖出
2009-05-13,2.055,2.576,0.83%,场内买入,场内卖出
2009-05-14,2.024,2.539,-1.51%,场内买入,场内卖出
2009-05-15,2.024,2.539,0.00%,场内买入,场内卖出
2009-05-18,2.031,2.548,0.35%,场内买入,场内卖出
2009-05-19,2.051,2.571,0.98%,场内买入,场内卖出
2009-05-20,2.021,2.536,-1.46%,场内买入,场内卖出
2009-05-21,1.974,2.48,-2.33%,场内买入,场内卖出
2009-05-22,1.97,2.475,-0.20%,场内买入,场内卖出
2009-05-25,1.973,2.479,0.15%,场内买入,场内卖出
2009-05-26,1.949,2.451,-1.22%,场内买入,场内卖出
2009-05-27,1.993,2.503,2.26%,场内买入,场内卖出
2009-06-01,2.077,2.602,4.21%,场内买入,场内卖出
2009-06-02,2.075,2.6,-0.10%,场内买入,场内卖出
2009-06-03,2.146,2.684,3.42%,场内买入,场内卖出
2009-06-04,2.173,2.716,1.26%,场内买入,场内卖出
2009-06-05,2.16,2.7,-0.60%,场内买入,场内卖出
2009-06-08,2.184,2.729,1.11%,场内买入,场内卖出
2009-06-09,2.193,2.739,0.41%,场内买入,场内卖出
2009-06-10,2.209,2.758,0.73%,场内买入,场内卖出
2009-06-11,2.197,2.744,-0.54%,场内买入,场内卖出
2009-06-12,2.158,2.698,-1.78%,场内买入,场内卖出
2009-06-15,2.217,2.768,2.73%,场内买入,场内卖出
2009-06-16,2.207,2.756,-0.45%,场内买入,场内卖出
2009-06-17,2.235,2.789,1.27%,场内买入,场内卖出
2009-06-18,2.281,2.844,2.06%,场内买入,场内卖出
2009-06-19,2.305,2.872,1.05%,场内买入,场内卖出
2009-06-22,2.315,2.884,0.43%,场内买入,场内卖出
2009-06-23,2.328,2.899,0.56%,场内买入,场内卖出
2009-06-24,2.334,2.906,0.26%,场内买入,场内卖出
2009-06-25,2.334,2.906,0.00%,场内买入,场内卖出
2009-06-26,2.341,2.915,0.30%,场内买入,场内卖出
2009-06-29,2.388,2.97,2.01%,场内买入,场内卖出
2009-06-30,2.379,2.96,-0.38%,场内买入,场内卖出
2009-07-01,2.44,3.032,2.56%,场内买入,场内卖出
2009-07-02,2.482,3.082,1.72%,场内买入,场内卖出
2009-07-03,2.51,3.115,1.13%,场内买入,场内卖出
2009-07-06,2.549,3.161,1.55%,场内买入,场内卖出
2009-07-07,2.517,3.123,-1.26%,场内买入,场内卖出
2009-07-08,2.501,3.104,-0.64%,场内买入,场内卖出
2009-07-09,2.532,3.141,1.24%,场内买入,场内卖出
2009-07-10,2.52,3.127,-0.47%,场内买入,场内卖出
2009-07-13,2.472,3.07,-1.90%,场内买入,场内卖出
2009-07-14,2.552,3.164,3.24%,场内买入,场内卖出
2009-07-15,2.58,3.198,1.10%,场内买入,场内卖出
2009-07-16,2.601,3.222,0.81%,场内买入,场内卖出
2009-07-17,2.608,3.231,0.27%,场内买入,场内卖出
2009-07-20,2.656,3.288,1.84%,场内买入,场内卖出
2009-07-21,2.627,3.253,-1.09%,场内买入,场内卖出
2009-07-22,2.68,3.316,2.02%,场内买入,场内卖出
2009-07-23,2.72,3.363,1.49%,场内买入,场内卖出
2009-07-24,2.747,3.395,0.99%,场内买入,场内卖出
2009-07-27,2.807,3.466,2.18%,场内买入,场内卖出
2009-07-28,2.8,3.458,-0.25%,场内买入,场内卖出
2009-07-29,2.674,3.309,-4.50%,场内买入,场内卖出
2009-07-30,2.756,3.406,3.07%,场内买入,场内卖出
2009-07-31,2.819,3.48,2.29%,场内买入,场内卖出
2009-08-03,2.842,3.508,0.82%,场内买入,场内卖出
2009-08-04,2.816,3.477,-0.91%,场内买入,场内卖出
2009-08-05,2.77,3.422,-1.63%,场内买入,场内卖出
2009-08-06,2.707,3.348,-2.27%,场内买入,场内卖出
2009-08-07,2.642,3.271,-2.40%,场内买入,场内卖出
2009-08-10,2.621,3.246,-0.79%,场内买入,场内卖出
2009-08-11,2.623,3.248,0.08%,场内买入,场内卖出
2009-08-12,2.503,3.106,-4.57%,场内买入,场内卖出
2009-08-13,2.538,3.148,1.40%,场内买入,场内卖出
2009-08-14,2.473,3.071,-2.56%,场内买入,场内卖出
2009-08-17,2.339,2.912,-5.42%,场内买入,场内卖出
2009-08-18,2.353,2.929,0.60%,场内买入,场内卖出
2009-08-19,2.243,2.799,-4.67%,场内买入,场内卖出
2009-08-20,2.344,2.918,4.50%,场内买入,场内卖出
2009-08-21,2.379,2.96,1.49%,场内买入,场内卖出
2009-08-24,2.38,2.961,0.04%,场内买入,场内卖出
2009-08-25,2.273,2.834,-4.50%,场内买入,场内卖出
2009-08-26,2.307,2.874,1.50%,场内买入,场内卖出
2009-08-27,2.291,2.855,-0.69%,场内买入,场内卖出
2009-08-28,2.208,2.757,-3.62%,场内买入,场内卖出
2009-08-31,2.06,2.582,-6.70%,场内买入,场内卖出
2009-09-01,2.09,2.617,1.46%,场内买入,场内卖出
2009-09-02,2.137,2.673,2.25%,场内买入,场内卖出
2009-09-03,2.242,2.797,4.91%,场内买入,场内卖出
2009-09-04,2.248,2.805,0.27%,场内买入,场内卖出
2009-09-07,2.264,2.823,0.71%,场内买入,场内卖出
2009-09-08,2.304,2.871,1.77%,场内买入,场内卖出
2009-09-09,2.314,2.883,0.43%,场内买入,场内卖出
2009-09-10,2.293,2.858,-0.91%,场内买入,场内卖出
2009-09-11,2.363,2.941,3.05%,场内买入,场内卖出
2009-09-14,2.39,2.973,1.14%,场内买入,场内卖出
2009-09-15,2.391,2.974,0.04%,场内买入,场内卖出
2009-09-16,2.344,2.918,-1.97%,场内买入,场内卖出
2009-09-17,2.388,2.97,1.88%,场内买入,场内卖出
2009-09-18,2.305,2.872,-3.48%,场内买入,场内卖出
2009-09-21,2.301,2.867,-0.17%,场内买入,场内卖出
2009-09-22,2.246,2.802,-2.39%,场内买入,场内卖出
2009-09-23,2.213,2.763,-1.47%,场内买入,场内卖出
2009-09-24,2.246,2.802,1.49%,场内买入,场内卖出
2009-09-25,2.238,2.793,-0.36%,场内买入,场内卖出
2009-09-28,2.177,2.72,-2.73%,场内买入,场内卖出
2009-09-29,2.192,2.738,0.69%,场内买入,场内卖出
2009-09-30,2.212,2.762,0.91%,场内买入,场内卖出
2009-10-09,2.319,2.889,4.84%,场内买入,场内卖出
2009-10-12,2.304,2.871,-0.65%,场内买入,场内卖出
2009-10-13,2.342,2.916,1.65%,场内买入,场内卖出
2009-10-14,2.362,2.939,0.85%,场内买入,场内卖出
2009-10-15,2.372,2.951,0.42%,场内买入,场内卖出
2009-10-16,2.369,2.948,-0.13%,场内买入,场内卖出
2009-10-19,2.422,3.011,2.24%,场内买入,场内卖出
2009-10-20,2.462,3.058,1.65%,场内买入,场内卖出
2009-10-21,2.455,3.05,-0.28%,场内买入,场内卖出
2009-10-22,2.434,3.025,-0.86%,场内买入,场内卖出
2009-10-23,2.485,3.085,2.10%,场内买入,场内卖出
2009-10-26,2.488,3.089,0.12%,场内买入,场内卖出
2009-10-27,2.419,3.007,-2.77%,场内买入,场内卖出
2009-10-28,2.415,3.002,-0.17%,场内买入,场内卖出
2009-10-29,2.355,2.931,-2.48%,场内买入,场内卖出
2009-10-30,2.382,2.963,1.15%,场内买入,场内卖出
2009-11-02,2.468,3.065,3.61%,场内买入,场内卖出
2009-11-03,2.494,3.096,1.05%,场内买入,场内卖出
2009-11-04,2.509,3.114,0.60%,场内买入,场内卖出
2009-11-05,2.511,3.116,0.08%,场内买入,场内卖出
2009-11-06,2.52,3.127,0.36%,场内买入,场内卖出
2009-11-09,2.526,3.134,0.24%,场内买入,场内卖出
2009-11-10,2.527,3.135,0.04%,场内买入,场内卖出
2009-11-11,2.516,3.122,-0.44%,场内买入,场内卖出
2009-11-12,2.514,3.119,-0.08%,场内买入,场内卖出
2009-11-13,2.529,3.137,0.60%,场内买入,场内卖出
2009-11-16,2.605,3.227,3.01%,场内买入,场内卖出
2009-11-17,2.609,3.232,0.15%,场内买入,场内卖出
2009-11-18,2.609,3.232,0.00%,场内买入,场内卖出
2009-11-19,2.605,3.227,-0.15%,场内买入,场内卖出
2009-11-20,2.585,3.203,-0.77%,场内买入,场内卖出
2009-11-23,2.597,3.218,0.46%,场内买入,场内卖出
2009-11-24,2.528,3.136,-2.66%,场内买入,场内卖出
2009-11-25,2.572,3.188,1.74%,场内买入,场内卖出
2009-11-26,2.465,3.061,-4.16%,场内买入,场内卖出
2009-11-27,2.394,2.977,-2.88%,场内买入,场内卖出
2009-11-30,2.473,3.071,3.30%,场内买入,场内卖出
2009-12-01,2.497,3.099,0.97%,场内买入,场内卖出
2009-12-02,2.518,3.124,0.84%,场内买入,场内卖出
2009-12-03,2.503,3.106,-0.60%,场内买入,场内卖出
2009-12-04,2.59,3.209,3.48%,场内买入,场内卖出
2009-12-07,2.599,3.22,0.35%,场内买入,场内卖出
2009-12-08,2.557,3.17,-1.62%,场内买入,场内卖出
2009-12-09,2.5,3.103,-2.23%,场内买入,场内卖出
2009-12-10,2.514,3.119,0.56%,场内买入,场内卖出
2009-12-11,2.512,3.117,-0.08%,场内买入,场内卖出
2009-12-14,2.558,3.172,1.83%,场内买入,场内卖出
2009-12-15,2.529,3.137,-1.13%,场内买入,场内卖出
2009-12-16,2.517,3.123,-0.47%,场内买入,场内卖出
2009-12-17,2.469,3.066,-1.91%,场内买入,场内卖出
2009-12-18,2.429,3.019,-1.62%,场内买入,场内卖出
2009-12-21,2.417,3.005,-0.49%,场内买入,场内卖出
2009-12-22,2.362,2.939,-2.28%,场内买入,场内卖出
2009-12-23,2.376,2.956,0.59%,场内买入,场内卖出
2009-12-24,2.435,3.026,2.48%,场内买入,场内卖出
2009-12-25,2.412,2.999,-0.94%,场内买入,场内卖出
2009-12-28,2.449,3.042,1.53%,场内买入,场内卖出
2009-12-29,2.472,3.07,0.94%,场内买入,场内卖出
2009-12-30,2.541,3.151,2.79%,场内买入,场内卖出
2009-12-31,2.552,3.164,0.43%,场内买入,场内卖出
2010-01-04,2.513,3.118,-1.53%,场内买入,场内卖出
2010-01-05,2.541,3.151,1.11%,场内买入,场内卖出
2010-01-06,2.511,3.116,-1.18%,场内买入,场内卖出
2010-01-07,2.461,3.057,-1.99%,场内买入,场内卖出
2010-01-08,2.462,3.058,0.04%,场内买入,场内卖出
2010-01-11,2.473,3.071,0.45%,场内买入,场内卖出
2010-01-12,2.503,3.106,1.21%,场内买入,场内卖出
2010-01-13,2.396,2.98,-4.27%,场内买入,场内卖出
2010-01-14,2.419,3.007,0.96%,场内买入,场内卖出
2010-01-15,2.425,3.014,0.25%,场内买入,场内卖出
2010-01-18,2.419,3.007,-0.25%,场内买入,场内卖出
2010-01-19,2.431,3.021,0.50%,场内买入,场内卖出
2010-01-20,2.36,2.937,-2.92%,场内买入,场内卖出
2010-01-21,2.378,2.958,0.76%,场内买入,场内卖出
2010-01-22,2.381,2.962,0.13%,场内买入,场内卖出
2010-01-25,2.354,2.93,-1.13%,场内买入,场内卖出
2010-01-26,2.313,2.881,-1.74%,场内买入,场内卖出
2010-01-27,2.265,2.825,-2.08%,场内买入,场内卖出
2010-01-28,2.253,2.81,-0.53%,场内买入,场内卖出
2010-01-29,2.244,2.8,-0.40%,场内买入,场内卖出
2010-02-01,2.212,2.762,-1.43%,场内买入,场内卖出
2010-02-02,2.217,2.768,0.23%,场内买入,场内卖出
2010-02-03,2.28,2.842,2.84%,场内买入,场内卖出
2010-02-04,2.264,2.823,-0.70%,场内买入,场内卖出
2010-02-05,2.222,2.774,-1.86%,场内买入,场内卖出
2010-02-08,2.213,2.763,-0.41%,场内买入,场内卖出
2010-02-09,2.231,2.784,0.81%,场内买入,场内卖出
2010-02-10,2.262,2.821,1.39%,场内买入,场内卖出
2010-02-11,2.268,2.828,0.27%,场内买入,场内卖出
2010-02-12,2.287,2.851,0.84%,场内买入,场内卖出
2010-02-22,2.271,2.832,-0.70%,场内买入,场内卖出
2010-02-23,2.23,2.783,-1.81%,场内买入,场内卖出
2010-02-24,2.254,2.812,1.08%,场内买入,场内卖出
2010-02-25,2.285,2.848,1.38%,场内买入,场内卖出
2010-02-26,2.277,2.839,-0.35%,场内买入,场内卖出
2010-03-01,2.313,2.881,1.58%,场内买入,场内卖出
2010-03-02,2.304,2.871,-0.39%,场内买入,场内卖出
2010-03-03,2.314,2.883,0.43%,场内买入,场内卖出
2010-03-04,2.265,2.825,-2.12%,场内买入,场内卖出
2010-03-05,2.271,2.832,0.26%,场内买入,场内卖出
2010-03-08,2.287,2.851,0.70%,场内买入,场内卖出
2010-03-09,2.305,2.872,0.79%,场内买入,场内卖出
2010-03-10,2.295,2.86,-0.43%,场内买入,场内卖出
2010-03-11,2.302,2.868,0.31%,场内买入,场内卖出
2010-03-12,2.276,2.838,-1.13%,场内买入,场内卖出
2010-03-15,2.241,2.796,-1.54%,场内买入,场内卖出
2010-03-16,2.262,2.821,0.94%,场内买入,场内卖出
2010-03-17,2.308,2.876,2.03%,场内买入,场内卖出
2010-03-18,2.296,2.861,-0.52%,场内买入,场内卖出
2010-03-19,2.312,2.88,0.70%,场内买入,场内卖出
2010-03-22,2.318,2.887,0.26%,场内买入,场内卖出
2010-03-23,2.293,2.858,-1.08%,场内买入,场内卖出
2010-03-24,2.293,2.858,0.00%,场内买入,场内卖出
2010-03-25,2.26,2.819,-1.44%,场内买入,场内卖出
2010-03-26,2.294,2.859,1.50%,场内买入,场内卖出
2010-03-29,2.364,2.942,3.05%,场内买入,场内卖出
2010-03-30,2.369,2.948,0.21%,场内买入,场内卖出
2010-03-31,2.35,2.925,-0.80%,场内买入,场内卖出
2010-04-01,2.376,2.956,1.11%,场内买入,场内卖出
2010-04-02,2.378,2.958,0.08%,场内买入,场内卖出
2010-04-06,2.377,2.957,-0.04%,场内买入,场内卖出
2010-04-07,2.361,2.938,-0.67%,场内买入,场内卖出
2010-04-08,2.325,2.896,-1.52%,场内买入,场内卖出
2010-04-09,2.345,2.919,0.86%,场内买入,场内卖出
2010-04-12,2.318,2.887,-1.15%,场内买入,场内卖出
2010-04-13,2.365,2.943,2.03%,场内买入,场内卖出
2010-04-14,2.367,2.945,0.08%,场内买入,场内卖出
2010-04-15,2.366,2.944,-0.04%,场内买入,场内卖出
2010-04-16,2.329,2.9,-1.56%,场内买入,场内卖出
2010-04-19,2.21,2.76,-5.11%,场内买入,场内卖出
2010-04-20,2.204,2.752,-0.27%,场内买入,场内卖出
2010-04-21,2.238,2.793,1.54%,场内买入,场内卖出
2010-04-22,2.195,2.742,-1.92%,场内买入,场内卖出
2010-04-23,2.184,2.729,-0.50%,场内买入,场内卖出
2010-04-26,2.169,2.711,-0.69%,场内买入,场内卖出
2010-04-27,2.13,2.665,-1.80%,场内买入,场内卖出
2010-04-28,2.124,2.658,-0.28%,场内买入,场内卖出
2010-04-29,2.123,2.657,-0.05%,场内买入,场内卖出
2010-04-30,2.148,2.686,1.18%,场内买入,场内卖出
2010-05-04,2.112,2.644,-1.68%,场内买入,场内卖出
2010-05-05,2.115,2.647,0.14%,场内买入,场内卖出
2010-05-06,2.015,2.529,-4.73%,场内买入,场内卖出
2010-05-07,1.988,2.497,-1.34%,场内买入,场内卖出
2010-05-10,2.015,2.529,1.36%,场内买入,场内卖出
2010-05-11,1.976,2.483,-1.94%,场内买入,场内卖出
2010-05-12,2.009,2.522,1.67%,场内买入,场内卖出
2010-05-13,2.05,2.57,2.04%,场内买入,场内卖出
2010-05-14,2.028,2.544,-1.07%,场内买入,场内卖出
2010-05-17,1.937,2.436,-4.49%,场内买入,场内卖出
2010-05-18,1.979,2.486,2.17%,场内买入,场内卖出
2010-05-19,1.967,2.472,-0.61%,场内买入,场内卖出
2010-05-20,1.935,2.434,-1.63%,场内买入,场内卖出
2010-05-21,1.953,2.455,0.93%,场内买入,场内卖出
2010-05-24,2.017,2.531,3.28%,场内买入,场内卖出
2010-05-25,1.968,2.473,-2.43%,场内买入,场内卖出
2010-05-26,1.967,2.472,-0.05%,场内买入,场内卖出
2010-05-27,1.994,2.504,1.37%,场内买入,场内卖出
2010-05-28,1.985,2.493,-0.45%,场内买入,场内卖出
2010-05-31,1.939,2.439,-2.32%,场内买入,场内卖出
2010-06-01,1.924,2.421,-0.77%,场内买入,场内卖出
2010-06-02,1.922,2.419,-0.10%,场内买入,场内卖出
2010-06-03,1.91,2.404,-0.62%,场内买入,场内卖出
2010-06-04,1.91,2.404,0.00%,场内买入,场内卖出
2010-06-07,1.869,2.356,-2.15%,场内买入,场内卖出
2010-06-08,1.861,2.346,-0.43%,场内买入,场内卖出
2010-06-09,1.923,2.42,3.33%,场内买入,场内卖出
2010-06-10,1.89,2.381,-1.72%,场内买入,场内卖出
2010-06-11,1.899,2.391,0.48%,场内买入,场内卖出
2010-06-17,1.897,2.389,-0.11%,场内买入,场内卖出
2010-06-18,1.887,2.377,-0.53%,场内买入,场内卖出
2010-06-21,1.949,2.451,3.29%,场内买入,场内卖出
2010-06-22,1.946,2.447,-0.15%,场内买入,场内卖出
2010-06-23,1.929,2.427,-0.87%,场内买入,场内卖出
2010-06-24,1.931,2.429,0.10%,场内买入,场内卖出
2010-06-25,1.934,2.433,0.16%,场内买入,场内卖出
2010-06-28,1.929,2.427,-0.26%,场内买入,场内卖出
2010-06-29,1.853,2.337,-3.94%,场内买入,场内卖出
2010-06-30,1.841,2.323,-0.65%,场内买入,场内卖出
2010-07-01,1.824,2.303,-0.92%,场内买入,场内卖出
2010-07-02,1.837,2.318,0.71%,场内买入,场内卖出
2010-07-05,1.823,2.301,-0.76%,场内买入,场内卖出
2010-07-06,1.852,2.336,1.59%,场内买入,场内卖出
2010-07-07,1.856,2.34,0.22%,场内买入,场内卖出
2010-07-08,1.856,2.34,0.00%,场内买入,场内卖出
2010-07-09,1.899,2.391,2.32%,场内买入,场内卖出
2010-07-12,1.915,2.41,0.84%,场内买入,场内卖出
2010-07-13,1.887,2.377,-1.46%,场内买入,场内卖出
2010-07-14,1.902,2.395,0.79%,场内买入,场内卖出
2010-07-15,1.869,2.356,-1.74%,场内买入,场内卖出
2010-07-16,1.869,2.356,0.00%,场内买入,场内卖出
2010-07-19,1.909,2.403,2.14%,场内买入,场内卖出
2010-07-20,1.941,2.441,1.68%,场内买入,场内卖出
2010-07-21,1.945,2.446,0.21%,场内买入,场内卖出
2010-07-22,1.965,2.469,1.03%,场内买入,场内卖出
2010-07-23,1.976,2.483,0.56%,场内买入,场内卖出
2010-07-26,1.983,2.491,0.35%,场内买入,场内卖出
2010-07-27,1.967,2.472,-0.81%,场内买入,场内卖出
2010-07-28,2.014,2.528,2.39%,场内买入,场内卖出
2010-07-29,2.024,2.539,0.50%,场内买入,场内卖出
2010-07-30,2.018,2.532,-0.30%,场内买入,场内卖出
2010-08-02,2.047,2.567,1.44%,场内买入,场内卖出
2010-08-03,2.01,2.523,-1.81%,场内买入,场内卖出
2010-08-04,2.013,2.526,0.15%,场内买入,场内卖出
2010-08-05,1.985,2.493,-1.39%,场内买入,场内卖出
2010-08-06,2.011,2.524,1.31%,场内买入,场内卖出
2010-08-09,2.02,2.535,0.45%,场内买入,场内卖出
2010-08-10,1.967,2.472,-2.62%,场内买入,场内卖出
2010-08-11,1.972,2.478,0.25%,场内买入,场内卖出
2010-08-12,1.947,2.448,-1.27%,场内买入,场内卖出
2010-08-13,1.963,2.467,0.82%,场内买入,场内卖出
2010-08-16,2.004,2.516,2.09%,场内买入,场内卖出
2010-08-17,2.014,2.528,0.50%,场内买入,场内卖出
2010-08-18,2.008,2.52,-0.30%,场内买入,场内卖出
2010-08-19,2.028,2.544,1.00%,场内买入,场内卖出
2010-08-20,2.001,2.512,-1.33%,场内买入,场内卖出
2010-08-23,1.997,2.507,-0.20%,场内买入,场内卖出
2010-08-24,1.994,2.504,-0.15%,场内买入,场内卖出
2010-08-25,1.949,2.451,-2.26%,场内买入,场内卖出
2010-08-26,1.948,2.449,-0.05%,场内买入,场内卖出
2010-08-27,1.952,2.454,0.21%,场内买入,场内卖出
2010-08-30,1.977,2.484,1.28%,场内买入,场内卖出
2010-08-31,1.958,2.461,-0.96%,场内买入,场内卖出
2010-09-01,1.952,2.454,-0.31%,场内买入,场内卖出
2010-09-02,1.969,2.474,0.87%,场内买入,场内卖出
2010-09-03,1.962,2.466,-0.36%,场内买入,场内卖出
2010-09-06,2.008,2.52,2.34%,场内买入,场内卖出
2010-09-07,2.005,2.517,-0.15%,场内买入,场内卖出
2010-09-08,1.988,2.497,-0.85%,场内买入,场内卖出
2010-09-09,1.951,2.453,-1.86%,场内买入,场内卖出
2010-09-10,1.948,2.449,-0.15%,场内买入,场内卖出
2010-09-13,1.956,2.459,0.41%,场内买入,场内卖出
2010-09-14,1.96,2.464,0.20%,场内买入,场内卖出
2010-09-15,1.928,2.426,-1.63%,场内买入,场内卖出
2010-09-16,1.893,2.384,-1.82%,场内买入,场内卖出
2010-09-17,1.893,2.384,0.00%,场内买入,场内卖出
2010-09-20,1.896,2.388,0.16%,场内买入,场内卖出
2010-09-21,1.9,2.393,0.21%,场内买入,场内卖出
2010-09-27,1.916,2.411,0.84%,场内买入,场内卖出
2010-09-28,1.899,2.391,-0.89%,场内买入,场内卖出
2010-09-29,1.904,2.397,0.26%,场内买入,场内卖出
2010-09-30,1.949,2.451,2.36%,场内买入,场内卖出
2010-10-08,2.026,2.542,3.95%,场内买入,场内卖出
2010-10-11,2.101,2.63,3.70%,场内买入,场内卖出
2010-10-12,2.125,2.659,1.14%,场内买入,场内卖出
2010-10-13,2.159,2.699,1.60%,场内买入,场内卖出
2010-10-14,2.19,2.736,1.44%,场内买入,场内卖出
2010-10-15,2.28,2.842,4.11%,场内买入,场内卖出
2010-10-18,2.268,2.828,-0.53%,场内买入,场内卖出
2010-10-19,2.304,2.871,1.59%,场内买入,场内卖出
2010-10-20,2.31,2.878,0.26%,场内买入,场内卖出
2010-10-21,2.271,2.832,-1.69%,场内买入,场内卖出
2010-10-22,2.258,2.816,-0.57%,场内买入,场内卖出
2010-10-25,2.319,2.889,2.70%,场内买入,场内卖出
