FSRQ,DWJZ,LJJZ,JZZZL,SGZT,SHZT,FHSP
2013-10-08,1.8430,1.3150,0.60,场内买入,场内卖出,
2013-09-30,1.8320,1.3080,0.55,场内买入,场内卖出,
2013-09-27,1.8220,1.3010,0.39,场内买入,场内卖出,
2013-09-26,1.8150,1.2970,-1.57,场内买入,场内卖出,
2013-09-25,1.8440,1.3160,-0.59,场内买入,场内卖出,
2013-09-24,1.8550,1.3230,-2.16,场内买入,场内卖出,
2013-09-23,1.8960,1.3500,0.58,场内买入,场内卖出,
2013-09-18,1.8850,1.3430,0.00,场内买入,场内卖出,
2013-09-17,1.8850,1.3430,-1.98,场内买入,场内卖出,
2013-09-16,1.9230,1.3680,-0.21,场内买入,场内卖出,
2013-09-13,1.9270,1.3700,-1.83,场内买入,场内卖出,
2013-09-12,1.9630,1.3940,1.66,场内买入,场内卖出,
2013-09-11,1.9310,1.3730,-0.05,场内买入,场内卖出,
2013-09-10,1.9320,1.3730,0.99,场内买入,场内卖出,
2013-09-09,1.9130,1.3610,5.52,场内买入,场内卖出,
2013-09-06,1.8130,1.2950,1.00,场内买入,场内卖出,
2013-09-05,1.7950,1.2840,-0.11,场内买入,场内卖出,
2013-09-04,1.7970,1.2850,0.11,场内买入,场内卖出,
2013-09-03,1.7950,1.2840,1.47,场内买入,场内卖出,
2013-09-02,1.7690,1.2670,0.23,场内买入,场内卖出,
2013-08-30,1.7650,1.2640,0.11,场内买入,场内卖出,
2013-08-29,1.7630,1.2630,-0.28,场内买入,场内卖出,
2013-08-28,1.7680,1.2660,-0.45,场内买入,场内卖出,
2013-08-27,1.7760,1.2710,-0.06,场内买入,场内卖出,
2013-08-26,1.7770,1.2720,2.07,场内买入,场内卖出,
2013-08-23,1.7410,1.2480,-1.14,场内买入,场内卖出,
2013-08-22,1.7610,1.2610,-0.23,场内买入,场内卖出,
2013-08-21,1.7650,1.2640,-0.45,场内买入,场内卖出,
2013-08-20,1.7730,1.2690,-0.51,场内买入,场内卖出,
2013-08-19,1.7820,1.2750,1.08,场内买入,场内卖出,
2013-08-16,1.7630,1.2630,0.11,场内买入,场内卖出,
2013-08-15,1.7610,1.2610,-0.68,场内买入,场内卖出,
2013-08-14,1.7730,1.2690,-0.28,场内买入,场内卖出,
2013-08-13,1.7780,1.2730,0.79,场内买入,场内卖出,
2013-08-12,1.7640,1.2630,3.70,场内买入,场内卖出,
2013-08-09,1.7010,1.2220,0.12,场内买入,场内卖出,
2013-08-08,1.6990,1.2210,-0.35,场内买入,场内卖出,
2013-08-07,1.7050,1.2250,-0.47,场内买入,场内卖出,
2013-08-06,1.7130,1.2300,0.12,场内买入,场内卖出,
2013-08-05,1.7110,1.2290,0.88,场内买入,场内卖出,
2013-08-02,1.6960,1.2190,-0.18,场内买入,场内卖出,
2013-08-01,1.6990,1.2210,1.92,场内买入,场内卖出,
2013-07-31,1.6670,1.2000,0.00,场内买入,场内卖出,
2013-07-30,1.6670,1.2000,1.28,场内买入,场内卖出,
2013-07-29,1.6460,1.1860,-2.14,场内买入,场内卖出,
2013-07-26,1.6820,1.2100,-0.41,场内买入,场内卖出,
2013-07-25,1.6890,1.2140,-0.35,场内买入,场内卖出,
2013-07-24,1.6950,1.2180,-1.28,场内买入,场内卖出,
2013-07-23,1.7170,1.2330,2.08,场内买入,场内卖出,
2013-07-22,1.6820,1.2100,0.12,场内买入,场内卖出,
2013-07-19,1.6800,1.2080,-1.98,场内买入,场内卖出,
2013-07-18,1.7140,1.2310,-1.95,场内买入,场内卖出,
2013-07-17,1.7480,1.2530,-1.30,场内买入,场内卖出,
2013-07-16,1.7710,1.2680,0.17,场内买入,场内卖出,
2013-07-15,1.7680,1.2660,0.86,场内买入,场内卖出,
2013-07-12,1.7530,1.2560,-2.77,场内买入,场内卖出,
2013-07-11,1.8030,1.2890,5.75,场内买入,场内卖出,
2013-07-10,1.7050,1.2250,2.03,场内买入,场内卖出,
2013-07-09,1.6710,1.2020,0.54,场内买入,场内卖出,
2013-07-08,1.6620,1.1970,-1.89,场内买入,场内卖出,
2013-07-05,1.6940,1.2180,0.41,场内买入,场内卖出,
2013-07-04,1.6870,1.2130,0.48,场内买入,场内卖出,
2013-07-03,1.6790,1.2080,-0.71,场内买入,场内卖出,
2013-07-02,1.6910,1.2160,-0.35,场内买入,场内卖出,
2013-07-01,1.6970,1.2190,0.06,场内买入,场内卖出,
2013-06-30,1.6960,1.2190,0.00,场内买入,场内卖出,
2013-06-28,1.6960,1.2190,3.16,场内买入,场内卖出,
2013-06-27,1.6440,1.1850,0.80,场内买入,场内卖出,
2013-06-26,1.6310,1.1760,-1.03,场内买入,场内卖出,
2013-06-25,1.6480,1.1870,-0.18,场内买入,场内卖出,
2013-06-24,1.6510,1.1890,-6.25,场内买入,场内卖出,
2013-06-21,1.7610,1.2610,0.17,场内买入,场内卖出,
2013-06-20,1.7580,1.2590,-3.14,场内买入,场内卖出,
2013-06-19,1.8150,1.2970,-1.25,场内买入,场内卖出,
2013-06-18,1.8380,1.3120,0.49,场内买入,场内卖出,
2013-06-17,1.8290,1.3060,-0.76,场内买入,场内卖出,
2013-06-14,1.8430,1.3150,0.11,场内买入,场内卖出,
2013-06-13,1.8410,1.3140,-2.85,场内买入,场内卖出,
2013-06-07,1.8950,1.3490,-1.15,场内买入,场内卖出,
2013-06-06,1.9170,1.3640,-1.29,场内买入,场内卖出,
2013-06-05,1.9420,1.3800,-0.77,场内买入,场内卖出,
2013-06-04,1.9570,1.3900,-0.81,场内买入,场内卖出,
2013-06-03,1.9730,1.4000,0.10,场内买入,场内卖出,
2013-05-31,1.9710,1.3990,-0.66,场内买入,场内卖出,
2013-05-30,1.9840,1.4080,-0.30,场内买入,场内卖出,
2013-05-29,1.9900,1.4110,-0.40,场内买入,场内卖出,
2013-05-28,1.9980,1.4170,1.99,场内买入,场内卖出,
2013-05-27,1.9590,1.3910,-0.10,场内买入,场内卖出,
2013-05-24,1.9610,1.3920,0.20,场内买入,场内卖出,
2013-05-23,1.9570,1.3900,-1.81,场内买入,场内卖出,
2013-05-22,1.9930,1.4130,0.15,场内买入,场内卖出,
2013-05-21,1.9900,1.4110,-0.50,场内买入,场内卖出,
2013-05-20,2.0000,1.4180,1.01,场内买入,场内卖出,
2013-05-17,1.9800,1.4050,1.12,场内买入,场内卖出,
2013-05-16,1.9580,1.3900,1.56,场内买入,场内卖出,
2013-05-15,1.9280,1.3710,0.47,场内买入,场内卖出,
2013-05-14,1.9190,1.3650,-0.93,场内买入,场内卖出,
2013-05-13,1.9370,1.3770,-0.26,场内买入,场内卖出,
2013-05-10,1.9420,1.3800,0.67,场内买入,场内卖出,
2013-05-09,1.9290,1.3710,-0.62,场内买入,场内卖出,
2013-05-08,1.9410,1.3790,0.10,场内买入,场内卖出,
2013-05-07,1.9390,1.3780,0.05,场内买入,场内卖出,
2013-05-06,1.9380,1.3770,0.83,场内买入,场内卖出,
2013-05-03,1.9220,1.3670,1.85,场内买入,场内卖出,
2013-05-02,1.8870,1.3440,0.37,场内买入,场内卖出,
2013-04-26,1.8800,1.3390,-0.69,场内买入,场内卖出,
2013-04-25,1.8930,1.3480,-0.94,场内买入,场内卖出,
2013-04-24,1.9110,1.3600,1.81,场内买入,场内卖出,
2013-04-23,1.8770,1.3370,-3.00,场内买入,场内卖出,
2013-04-22,1.9350,1.3750,0.21,场内买入,场内卖出,
2013-04-19,1.9310,1.3730,3.82,场内买入,场内卖出,
2013-04-18,1.8600,1.3260,0.43,场内买入,场内卖出,
2013-04-17,1.8520,1.3210,-1.02,场内买入,场内卖出,
2013-04-16,1.8710,1.3330,0.11,场内买入,场内卖出,
2013-04-15,1.8690,1.3320,-0.64,场内买入,场内卖出,
2013-04-12,1.8810,1.3400,-0.63,场内买入,场内卖出,
2013-04-11,1.8930,1.3480,-0.11,场内买入,场内卖出,
2013-04-10,1.8950,1.3490,-0.52,场内买入,场内卖出,
2013-04-09,1.9050,1.3560,0.58,场内买入,场内卖出,
2013-04-08,1.8940,1.3490,-0.89,场内买入,场内卖出,
2013-04-03,1.9110,1.3600,0.53,场内买入,场内卖出,
2013-04-02,1.9010,1.3530,-0.11,场内买入,场内卖出,
2013-04-01,1.9030,1.3540,-0.42,场内买入,场内卖出,
2013-03-29,1.9110,1.3600,0.42,场内买入,场内卖出,
2013-03-28,1.9030,1.3540,-4.42,场内买入,场内卖出,
2013-03-27,1.9910,1.4120,0.45,场内买入,场内卖出,
2013-03-26,1.9820,1.4060,-2.08,场内买入,场内卖出,
2013-03-25,2.0240,1.4340,-0.39,场内买入,场内卖出,
2013-03-22,2.0320,1.4390,0.15,场内买入,场内卖出,
2013-03-21,2.0290,1.4370,-0.05,场内买入,场内卖出,
2013-03-20,2.0300,1.4380,3.73,场内买入,场内卖出,
2013-03-19,1.9570,1.3900,1.35,场内买入,场内卖出,
2013-03-18,1.9310,1.3730,-1.33,场内买入,场内卖出,
2013-03-15,1.9570,1.3900,0.57,场内买入,场内卖出,
2013-03-14,1.9460,1.3830,0.26,场内买入,场内卖出,
2013-03-13,1.9410,1.3790,-0.82,场内买入,场内卖出,
2013-03-12,1.9570,1.3900,-1.81,场内买入,场内卖出,
2013-03-11,1.9930,1.4130,-1.29,场内买入,场内卖出,
2013-03-08,2.0190,1.4300,0.05,场内买入,场内卖出,
2013-03-07,2.0180,1.4300,-1.56,场内买入,场内卖出,
2013-03-06,2.0500,1.4510,1.13,场内买入,场内卖出,
2013-03-05,2.0270,1.4360,4.65,场内买入,场内卖出,
2013-03-04,1.9370,1.3770,-4.96,场内买入,场内卖出,
2013-03-01,2.0380,1.4430,-0.54,场内买入,场内卖出,
2013-02-28,2.0490,1.4500,3.28,场内买入,场内卖出,
2013-02-27,1.9840,1.4080,1.64,场内买入,场内卖出,
2013-02-26,1.9520,1.3870,-1.11,场内买入,场内卖出,
2013-02-25,1.9740,1.4010,0.71,场内买入,场内卖出,
2013-02-22,1.9600,1.3920,-1.26,场内买入,场内卖出,
2013-02-21,1.9850,1.4080,-4.11,场内买入,场内卖出,
2013-02-20,2.0700,1.4640,-0.19,场内买入,场内卖出,
2013-02-19,2.0740,1.4670,-1.00,场内买入,场内卖出,
2013-02-18,2.0950,1.4800,-0.76,场内买入,场内卖出,
2013-02-08,2.1110,1.4910,-0.52,场内买入,场内卖出,
2013-02-07,2.1220,1.4980,-2.03,场内买入,场内卖出,
2013-02-06,2.1660,1.5270,0.14,场内买入,场内卖出,
2013-02-05,2.1630,1.5250,-0.18,场内买入,场内卖出,
2013-02-04,2.1670,1.5270,0.56,场内买入,场内卖出,
2013-02-01,2.1550,1.5200,3.11,场内买入,场内卖出,
2013-01-31,2.0900,1.4770,0.34,场内买入,场内卖出,
2013-01-30,2.0830,1.4720,0.53,场内买入,场内卖出,
2013-01-29,2.0720,1.4650,1.42,场内买入,场内卖出,
2013-01-28,2.0430,1.4460,4.08,场内买入,场内卖出,
2013-01-25,1.9630,1.3940,-0.41,场内买入,场内卖出,
2013-01-24,1.9710,1.3990,-0.45,场内买入,场内卖出,
2013-01-23,1.9800,1.4050,0.61,场内买入,场内卖出,
2013-01-22,1.9680,1.3970,0.05,场内买入,场内卖出,
2013-01-21,1.9670,1.3960,1.08,场内买入,场内卖出,
2013-01-18,1.9460,1.3830,1.78,场内买入,场内卖出,
2013-01-17,1.9120,1.3600,-0.78,场内买入,场内卖出,
2013-01-16,1.9270,1.3700,-1.18,场内买入,场内卖出,
2013-01-15,1.9500,1.3850,0.10,场内买入,场内卖出,
2013-01-14,1.9480,1.3840,4.00,场内买入,场内卖出,
2013-01-11,1.8730,1.3350,-1.83,场内买入,场内卖出,
2013-01-10,1.9080,1.3580,0.10,场内买入,场内卖出,
2013-01-09,1.9060,1.3560,-0.26,场内买入,场内卖出,
2013-01-08,1.9110,1.3600,-0.98,场内买入,场内卖出,
2013-01-07,1.9300,1.3720,0.94,场内买入,场内卖出,
2013-01-04,1.9120,1.3600,0.10,场内买入,场内卖出,
2012-12-31,1.9100,1.3590,2.08,场内买入,场内卖出,
2012-12-28,1.8710,1.3330,1.74,场内买入,场内卖出,
2012-12-27,1.8390,1.3130,-0.59,场内买入,场内卖出,
2012-12-26,1.8500,1.3200,-0.16,场内买入,场内卖出,
2012-12-25,1.8530,1.3220,3.17,场内买入,场内卖出,
2012-12-24,1.7960,1.2840,0.39,场内买入,场内卖出,
2012-12-21,1.7890,1.2800,-0.89,场内买入,场内卖出,
2012-12-20,1.8050,1.2900,0.39,场内买入,场内卖出,
2012-12-19,1.7980,1.2860,0.11,场内买入,场内卖出,
2012-12-18,1.7960,1.2840,0.05,场内买入,场内卖出,每份派现金0.0410元
2012-12-17,1.8360,1.2840,0.66,场内买入,场内卖出,
2012-12-14,1.8240,1.2760,5.01,场内买入,场内卖出,
2012-12-13,1.7370,1.2190,-0.91,场内买入,场内卖出,
2012-12-12,1.7530,1.2290,0.23,场内买入,场内卖出,
2012-12-11,1.7490,1.2270,-0.46,场内买入,场内卖出,
2012-12-10,1.7570,1.2320,0.75,场内买入,场内卖出,
2012-12-07,1.7440,1.2230,1.93,场内买入,场内卖出,
2012-12-06,1.7110,1.2020,0.23,场内买入,场内卖出,
2012-12-05,1.7070,1.1990,3.08,场内买入,场内卖出,
2012-12-04,1.6560,1.1660,0.91,场内买入,场内卖出,
2012-12-03,1.6410,1.1560,-0.97,场内买入,场内卖出,
2012-11-30,1.6570,1.1660,0.91,场内买入,场内卖出,
2012-11-29,1.6420,1.1570,-0.91,场内买入,场内卖出,
2012-11-28,1.6570,1.1660,-0.48,场内买入,场内卖出,
2012-11-27,1.6650,1.1720,-0.77,场内买入,场内卖出,
2012-11-26,1.6780,1.1800,-0.59,场内买入,场内卖出,
2012-11-23,1.6880,1.1870,0.72,场内买入,场内卖出,
2012-11-22,1.6760,1.1790,-0.53,场内买入,场内卖出,
2012-11-21,1.6850,1.1850,1.26,场内买入,场内卖出,
2012-11-20,1.6640,1.1710,-0.54,场内买入,场内卖出,
2012-11-19,1.6730,1.1770,0.36,场内买入,场内卖出,
2012-11-16,1.6670,1.1730,-0.66,场内买入,场内卖出,
2012-11-15,1.6780,1.1800,-1.41,场内买入,场内卖出,
2012-11-14,1.7020,1.1960,0.47,场内买入,场内卖出,
2012-11-13,1.6940,1.1910,-1.34,场内买入,场内卖出,
2012-11-12,1.7170,1.2060,0.70,场内买入,场内卖出,
2012-11-09,1.7050,1.1980,-0.29,场内买入,场内卖出,
2012-11-08,1.7100,1.2010,-1.61,场内买入,场内卖出,
2012-11-07,1.7380,1.2190,-0.11,场内买入,场内卖出,
2012-11-06,1.7400,1.2210,-0.29,场内买入,场内卖出,
2012-11-05,1.7450,1.2240,-0.06,场内买入,场内卖出,
2012-11-02,1.7460,1.2250,0.69,场内买入,场内卖出,
2012-11-01,1.7340,1.2170,1.76,场内买入,场内卖出,
2012-10-31,1.7040,1.1970,0.47,场内买入,场内卖出,
2012-10-30,1.6960,1.1920,0.18,场内买入,场内卖出,
2012-10-29,1.6930,1.1900,-0.53,场内买入,场内卖出,
2012-10-26,1.7020,1.1960,-1.33,场内买入,场内卖出,
2012-10-25,1.7250,1.2110,-0.75,场内买入,场内卖出,
2012-10-24,1.7380,1.2190,0.00,场内买入,场内卖出,
2012-10-23,1.7380,1.2190,-1.19,场内买入,场内卖出,
2012-10-22,1.7590,1.2330,0.46,场内买入,场内卖出,
2012-10-19,1.7510,1.2280,-0.34,场内买入,场内卖出,
2012-10-18,1.7570,1.2320,1.27,场内买入,场内卖出,
2012-10-17,1.7350,1.2180,0.23,场内买入,场内卖出,
2012-10-16,1.7310,1.2150,-0.12,场内买入,场内卖出,
2012-10-15,1.7330,1.2160,-0.17,场内买入,场内卖出,
2012-10-12,1.7360,1.2180,0.29,场内买入,场内卖出,
2012-10-11,1.7310,1.2150,-0.80,场内买入,场内卖出,
2012-10-10,1.7450,1.2240,0.00,场内买入,场内卖出,
2012-10-09,1.7450,1.2240,1.81,场内买入,场内卖出,
2012-10-08,1.7140,1.2040,-0.81,场内买入,场内卖出,
2012-09-30,1.7280,1.2130,0.00,场内买入,场内卖出,
2012-09-28,1.7280,1.2130,1.47,场内买入,场内卖出,
2012-09-27,1.7030,1.1970,2.90,场内买入,场内卖出,
2012-09-26,1.6550,1.1650,-0.72,场内买入,场内卖出,
2012-09-25,1.6670,1.1730,0.00,场内买入,场内卖出,
2012-09-24,1.6670,1.1730,0.12,场内买入,场内卖出,
2012-09-21,1.6650,1.1720,0.30,场内买入,场内卖出,
2012-09-20,1.6600,1.1680,-1.89,场内买入,场内卖出,
2012-09-19,1.6920,1.1890,0.36,场内买入,场内卖出,
2012-09-18,1.6860,1.1850,-0.94,场内买入,场内卖出,
2012-09-17,1.7020,1.1960,-2.07,场内买入,场内卖出,
2012-09-14,1.7380,1.2190,0.87,场内买入,场内卖出,
2012-09-13,1.7230,1.2100,-0.69,场内买入,场内卖出,
2012-09-12,1.7350,1.2180,0.12,场内买入,场内卖出,
2012-09-11,1.7330,1.2160,-0.86,场内买入,场内卖出,
2012-09-10,1.7480,1.2260,0.11,场内买入,场内卖出,
2012-09-07,1.7460,1.2250,3.93,场内买入,场内卖出,
2012-09-06,1.6800,1.1810,0.60,场内买入,场内卖出,
2012-09-05,1.6700,1.1750,-0.54,场内买入,场内卖出,
2012-09-04,1.6790,1.1810,-0.94,场内买入,场内卖出,
2012-09-03,1.6950,1.1910,0.47,场内买入,场内卖出,
2012-08-31,1.6870,1.1860,-0.41,场内买入,场内卖出,
2012-08-30,1.6940,1.1910,0.65,场内买入,场内卖出,
2012-08-29,1.6830,1.1830,-0.83,场内买入,场内卖出,
2012-08-28,1.6970,1.1930,1.19,场内买入,场内卖出,
2012-08-27,1.6770,1.1800,-1.99,场内买入,场内卖出,
2012-08-24,1.7110,1.2020,-0.93,场内买入,场内卖出,
2012-08-23,1.7270,1.2120,0.12,场内买入,场内卖出,
2012-08-22,1.7250,1.2110,-0.29,场内买入,场内卖出,
2012-08-21,1.7300,1.2140,0.29,场内买入,场内卖出,
2012-08-20,1.7250,1.2110,-0.40,场内买入,场内卖出,
2012-08-17,1.7320,1.2160,0.17,场内买入,场内卖出,
2012-08-16,1.7290,1.2140,-0.17,场内买入,场内卖出,
2012-08-15,1.7320,1.2160,-1.31,场内买入,场内卖出,
2012-08-14,1.7550,1.2310,0.00,场内买入,场内卖出,
2012-08-13,1.7550,1.2310,-1.79,场内买入,场内卖出,
2012-08-10,1.7870,1.2520,-0.39,场内买入,场内卖出,
2012-08-09,1.7940,1.2560,0.34,场内买入,场内卖出,
2012-08-08,1.7880,1.2520,0.34,场内买入,场内卖出,
2012-08-07,1.7820,1.2480,-0.22,场内买入,场内卖出,
2012-08-06,1.7860,1.2510,0.79,场内买入,场内卖出,
2012-08-03,1.7720,1.2420,0.74,场内买入,场内卖出,
2012-08-02,1.7590,1.2330,-0.45,场内买入,场内卖出,
2012-08-01,1.7670,1.2380,0.74,场内买入,场内卖出,
2012-07-31,1.7540,1.2300,0.17,场内买入,场内卖出,
2012-07-30,1.7510,1.2280,-0.23,场内买入,场内卖出,
2012-07-27,1.7550,1.2310,0.57,场内买入,场内卖出,
2012-07-26,1.7450,1.2240,-0.29,场内买入,场内卖出,
2012-07-25,1.7500,1.2270,-0.57,场内买入,场内卖出,
2012-07-24,1.7600,1.2340,0.17,场内买入,场内卖出,
2012-07-23,1.7570,1.2320,-1.62,场内买入,场内卖出,
2012-07-20,1.7860,1.2510,-1.00,场内买入,场内卖出,
2012-07-19,1.8040,1.2630,0.39,场内买入,场内卖出,
2012-07-18,1.7970,1.2580,0.50,场内买入,场内卖出,
2012-07-17,1.7880,1.2520,0.85,场内买入,场内卖出,
2012-07-16,1.7730,1.2420,-1.23,场内买入,场内卖出,
2012-07-13,1.7950,1.2570,-0.06,场内买入,场内卖出,
2012-07-12,1.7960,1.2570,0.79,场内买入,场内卖出,
2012-07-11,1.7820,1.2480,0.73,场内买入,场内卖出,
2012-07-10,1.7690,1.2400,-0.17,场内买入,场内卖出,
2012-07-09,1.7720,1.2420,-2.48,场内买入,场内卖出,
2012-07-06,1.8170,1.2710,0.94,场内买入,场内卖出,
2012-07-05,1.8000,1.2600,-1.21,场内买入,场内卖出,
2012-07-04,1.8220,1.2750,0.33,场内买入,场内卖出,
2012-07-03,1.8160,1.2710,0.00,场内买入,场内卖出,
2012-07-02,1.8160,1.2710,-0.22,场内买入,场内卖出,
2012-06-30,1.8200,1.2730,0.00,场内买入,场内卖出,
2012-06-29,1.8200,1.2730,1.56,场内买入,场内卖出,
2012-06-28,1.7920,1.2550,-0.99,场内买入,场内卖出,
2012-06-27,1.8100,1.2670,-0.33,场内买入,场内卖出,
2012-06-26,1.8160,1.2710,0.06,场内买入,场内卖出,
2012-06-25,1.8150,1.2700,-1.52,场内买入,场内卖出,
2012-06-21,1.8430,1.2880,-1.86,场内买入,场内卖出,
2012-06-20,1.8780,1.3110,-0.05,场内买入,场内卖出,
2012-06-19,1.8790,1.3120,-0.63,场内买入,场内卖出,
2012-06-18,1.8910,1.3200,0.32,场内买入,场内卖出,
2012-06-15,1.8850,1.3160,0.96,场内买入,场内卖出,
2012-06-14,1.8670,1.3040,-0.90,场内买入,场内卖出,
2012-06-13,1.8840,1.3150,1.34,场内买入,场内卖出,
2012-06-12,1.8590,1.2990,-1.01,场内买入,场内卖出,
2012-06-11,1.8780,1.3110,1.13,场内买入,场内卖出,
2012-06-08,1.8570,1.2970,-0.59,场内买入,场内卖出,
2012-06-07,1.8680,1.3050,-0.53,场内买入,场内卖出,
2012-06-06,1.8780,1.3110,-0.21,场内买入,场内卖出,
2012-06-05,1.8820,1.3140,0.11,场内买入,场内卖出,
2012-06-04,1.8800,1.3130,-2.59,场内买入,场内卖出,
2012-06-01,1.9300,1.3450,0.00,场内买入,场内卖出,
2012-05-31,1.9300,1.3450,-0.52,场内买入,场内卖出,
2012-05-30,1.9400,1.3520,-0.36,场内买入,场内卖出,
2012-05-29,1.9470,1.3560,1.25,场内买入,场内卖出,
2012-05-28,1.9230,1.3410,1.10,场内买入,场内卖出,
2012-05-25,1.9020,1.3270,-0.58,场内买入,场内卖出,
2012-05-24,1.9130,1.3340,-0.62,场内买入,场内卖出,
2012-05-23,1.9250,1.3420,-0.41,场内买入,场内卖出,
2012-05-22,1.9330,1.3470,1.26,场内买入,场内卖出,
2012-05-21,1.9090,1.3320,0.21,场内买入,场内卖出,
2012-05-18,1.9050,1.3290,-1.24,场内买入,场内卖出,
2012-05-17,1.9290,1.3450,1.63,场内买入,场内卖出,
2012-05-16,1.8980,1.3240,-1.40,场内买入,场内卖出,
2012-05-15,1.9250,1.3420,-0.21,场内买入,场内卖出,
2012-05-14,1.9290,1.3450,-0.67,场内买入,场内卖出,
2012-05-11,1.9420,1.3530,-0.82,场内买入,场内卖出,
2012-05-10,1.9580,1.3640,0.00,场内买入,场内卖出,
2012-05-09,1.9580,1.3640,-1.61,场内买入,场内卖出,
2012-05-08,1.9900,1.3850,-0.45,场内买入,场内卖出,
2012-05-07,1.9990,1.3900,-0.05,场内买入,场内卖出,
2012-05-04,2.0000,1.3910,0.55,场内买入,场内卖出,
2012-05-03,1.9890,1.3840,0.05,场内买入,场内卖出,
2012-05-02,1.9880,1.3830,1.74,场内买入,场内卖出,
2012-04-27,1.9540,1.3610,-0.31,场内买入,场内卖出,
2012-04-26,1.9600,1.3650,-0.20,场内买入,场内卖出,
2012-04-25,1.9640,1.3680,0.41,场内买入,场内卖出,
2012-04-24,1.9560,1.3620,0.36,场内买入,场内卖出,
2012-04-23,1.9490,1.3580,-0.86,场内买入,场内卖出,
2012-04-20,1.9660,1.3690,1.24,场内买入,场内卖出,
2012-04-19,1.9420,1.3530,0.00,场内买入,场内卖出,
2012-04-18,1.9420,1.3530,2.26,场内买入,场内卖出,
2012-04-17,1.8990,1.3250,-1.30,场内买入,场内卖出,
2012-04-16,1.9240,1.3410,-0.21,场内买入,场内卖出,
2012-04-13,1.9280,1.3440,0.42,场内买入,场内卖出,
2012-04-12,1.9200,1.3390,1.91,场内买入,场内卖出,
2012-04-11,1.8840,1.3150,-0.05,场内买入,场内卖出,
2012-04-10,1.8850,1.3160,0.96,场内买入,场内卖出,
2012-04-09,1.8670,1.3040,-0.90,场内买入,场内卖出,
2012-04-06,1.8840,1.3150,0.11,场内买入,场内卖出,
2012-04-05,1.8820,1.3140,1.62,场内买入,场内卖出,
2012-03-31,1.8520,1.2940,0.00,场内买入,场内卖出,
2012-03-30,1.8520,1.2940,0.98,场内买入,场内卖出,
2012-03-29,1.8340,1.2820,-1.19,场内买入,场内卖出,
2012-03-28,1.8560,1.2970,-2.37,场内买入,场内卖出,
2012-03-27,1.9010,1.3260,0.00,场内买入,场内卖出,
2012-03-26,1.9010,1.3260,0.21,场内买入,场内卖出,
2012-03-23,1.8970,1.3240,-0.94,场内买入,场内卖出,
2012-03-22,1.9150,1.3350,0.00,场内买入,场内卖出,
2012-03-21,1.9150,1.3350,0.16,场内买入,场内卖出,
2012-03-20,1.9120,1.3330,-1.44,场内买入,场内卖出,
2012-03-19,1.9400,1.3520,0.15,场内买入,场内卖出,
2012-03-16,1.9370,1.3500,1.25,场内买入,场内卖出,
2012-03-15,1.9130,1.3340,-0.52,场内买入,场内卖出,
2012-03-14,1.9230,1.3410,-2.58,场内买入,场内卖出,
2012-03-13,1.9740,1.3740,0.87,场内买入,场内卖出,
2012-03-12,1.9570,1.3630,-0.61,场内买入,场内卖出,
2012-03-09,1.9690,1.3710,0.66,场内买入,场内卖出,
2012-03-08,1.9560,1.3620,1.03,场内买入,场内卖出,
2012-03-07,1.9360,1.3490,-0.67,场内买入,场内卖出,
2012-03-06,1.9490,1.3580,-1.62,场内买入,场内卖出,
2012-03-05,1.9810,1.3790,-0.50,场内买入,场内卖出,
2012-03-02,1.9910,1.3850,1.43,场内买入,场内卖出,
2012-03-01,1.9630,1.3670,0.00,场内买入,场内卖出,
2012-02-29,1.9630,1.3670,-1.01,场内买入,场内卖出,
2012-02-28,1.9830,1.3800,0.25,场内买入,场内卖出,
2012-02-27,1.9780,1.3770,0.20,场内买入,场内卖出,
2012-02-24,1.9740,1.3740,1.44,场内买入,场内卖出,
2012-02-23,1.9460,1.3560,0.10,场内买入,场内卖出,
2012-02-22,1.9440,1.3540,1.14,场内买入,场内卖出,
2012-02-21,1.9220,1.3400,0.68,场内买入,场内卖出,
2012-02-20,1.9090,1.3320,-0.05,场内买入,场内卖出,
2012-02-17,1.9100,1.3320,0.00,场内买入,场内卖出,
2012-02-16,1.9100,1.3320,-0.31,场内买入,场内卖出,
2012-02-15,1.9160,1.3360,0.79,场内买入,场内卖出,
2012-02-14,1.9010,1.3260,-0.37,场内买入,场内卖出,
2012-02-13,1.9080,1.3310,-0.31,场内买入,场内卖出,
2012-02-10,1.9140,1.3350,-0.16,场内买入,场内卖出,
2012-02-09,1.9170,1.3370,-0.16,场内买入,场内卖出,
2012-02-08,1.9200,1.3390,2.62,场内买入,场内卖出,
2012-02-07,1.8710,1.3070,-1.78,场内买入,场内卖出,
2012-02-06,1.9050,1.3290,-0.31,场内买入,场内卖出,
2012-02-03,1.9110,1.3330,0.58,场内买入,场内卖出,
2012-02-02,1.9000,1.3260,2.26,场内买入,场内卖出,
2012-02-01,1.8580,1.2980,-1.28,场内买入,场内卖出,
2012-01-31,1.8820,1.3140,0.21,场内买入,场内卖出,
2012-01-30,1.8780,1.3110,-1.93,场内买入,场内卖出,
2012-01-20,1.9150,1.3350,1.00,场内买入,场内卖出,
2012-01-19,1.8960,1.3230,1.72,场内买入,场内卖出,
2012-01-18,1.8640,1.3020,-1.17,场内买入,场内卖出,
2012-01-17,1.8860,1.3160,3.97,场内买入,场内卖出,
