日期,单位净值,历史净值,日增长率,申购状态,赎回状态
2010-05-10,2.216,1.483,0.77%,场内买入,场内卖出
2010-05-11,2.184,1.462,-1.44%,场内买入,场内卖出
2010-05-12,2.213,1.481,1.33%,场内买入,场内卖出
2010-05-13,2.257,1.51,1.99%,场内买入,场内卖出
2010-05-14,2.244,1.501,-0.58%,场内买入,场内卖出
2010-05-17,2.144,1.436,-4.46%,场内买入,场内卖出
2010-05-18,2.18,1.459,1.68%,场内买入,场内卖出
2010-05-19,2.168,1.451,-0.55%,场内买入,场内卖出
2010-05-20,2.148,1.438,-0.92%,场内买入,场内卖出
2010-05-21,2.171,1.453,1.07%,场内买入,场内卖出
2010-05-24,2.244,1.501,3.36%,场内买入,场内卖出
2010-05-25,2.19,1.466,-2.41%,场内买入,场内卖出
2010-05-26,2.188,1.465,-0.09%,场内买入,场内卖出
2010-05-27,2.226,1.489,1.74%,场内买入,场内卖出
2010-05-28,2.22,1.486,-0.27%,场内买入,场内卖出
2010-05-31,2.163,1.448,-2.57%,场内买入,场内卖出
2010-06-01,2.138,1.432,-1.16%,场内买入,场内卖出
2010-06-02,2.144,1.436,0.28%,场内买入,场内卖出
2010-06-03,2.134,1.429,-0.47%,场内买入,场内卖出
2010-06-04,2.131,1.427,-0.14%,场内买入,场内卖出
2010-06-07,2.092,1.402,-1.83%,场内买入,场内卖出
2010-06-08,2.089,1.4,-0.14%,场内买入,场内卖出
2010-06-09,2.146,1.437,2.73%,场内买入,场内卖出
2010-06-10,2.126,1.424,-0.93%,场内买入,场内卖出
2010-06-11,2.137,1.431,0.52%,场内买入,场内卖出
2010-06-17,2.124,1.423,-0.61%,场内买入,场内卖出
2010-06-18,2.097,1.405,-1.27%,场内买入,场内卖出
2010-06-21,2.144,1.436,2.24%,场内买入,场内卖出
2010-06-22,2.147,1.438,0.14%,场内买入,场内卖出
2010-06-23,2.132,1.428,-0.70%,场内买入,场内卖出
2010-06-24,2.132,1.428,0.00%,场内买入,场内卖出
2010-06-25,2.119,1.419,-0.61%,场内买入,场内卖出
2010-06-28,2.11,1.413,-0.42%,场内买入,场内卖出
2010-06-29,2.023,1.356,-4.12%,场内买入,场内卖出
2010-06-30,1.999,1.341,-1.19%,场内买入,场内卖出
2010-07-01,1.972,1.323,-1.35%,场内买入,场内卖出
2010-07-02,1.98,1.328,0.41%,场内买入,场内卖出
2010-07-05,1.965,1.318,-0.76%,场内买入,场内卖出
2010-07-06,2.004,1.344,1.98%,场内买入,场内卖出
2010-07-07,2.008,1.347,0.20%,场内买入,场内卖出
2010-07-08,2.006,1.345,-0.10%,场内买入,场内卖出
2010-07-09,2.058,1.379,2.59%,场内买入,场内卖出
2010-07-12,2.089,1.4,1.51%,场内买入,场内卖出
2010-07-13,2.057,1.379,-1.53%,场内买入,场内卖出
2010-07-14,2.074,1.39,0.83%,场内买入,场内卖出
2010-07-15,2.011,1.362,-2.07%,场内买入,场内卖出
2010-07-16,2.018,1.366,0.35%,场内买入,场内卖出
2010-07-19,2.066,1.398,2.38%,场内买入,场内卖出
2010-07-20,2.108,1.425,2.03%,场内买入,场内卖出
2010-07-21,2.113,1.429,0.24%,场内买入,场内卖出
2010-07-22,2.133,1.442,0.95%,场内买入,场内卖出
2010-07-23,2.138,1.445,0.23%,场内买入,场内卖出
2010-07-26,2.148,1.451,0.47%,场内买入,场内卖出
2010-07-27,2.134,1.442,-0.65%,场内买入,场内卖出
2010-07-28,2.185,1.476,2.39%,场内买入,场内卖出
2010-07-29,2.199,1.485,0.64%,场内买入,场内卖出
2010-07-30,2.189,1.478,-0.45%,场内买入,场内卖出
2010-08-02,2.225,1.502,1.64%,场内买入,场内卖出
2010-08-03,2.186,1.476,-1.75%,场内买入,场内卖出
2010-08-04,2.191,1.48,0.23%,场内买入,场内卖出
2010-08-05,2.163,1.461,-1.28%,场内买入,场内卖出
2010-08-06,2.199,1.485,1.66%,场内买入,场内卖出
2010-08-09,2.204,1.488,0.23%,场内买入,场内卖出
2010-08-10,2.147,1.451,-2.59%,场内买入,场内卖出
2010-08-11,2.152,1.454,0.23%,场内买入,场内卖出
2010-08-12,2.128,1.438,-1.12%,场内买入,场内卖出
2010-08-13,2.151,1.453,1.08%,场内买入,场内卖出
2010-08-16,2.198,1.484,2.19%,场内买入,场内卖出
2010-08-17,2.201,1.486,0.14%,场内买入,场内卖出
2010-08-18,2.192,1.48,-0.41%,场内买入,场内卖出
2010-08-19,2.205,1.489,0.59%,场内买入,场内卖出
2010-08-20,2.172,1.467,-1.50%,场内买入,场内卖出
2010-08-23,2.162,1.461,-0.46%,场内买入,场内卖出
2010-08-24,2.169,1.465,0.32%,场内买入,场内卖出
2010-08-25,2.114,1.429,-2.54%,场内买入,场内卖出
2010-08-26,2.124,1.436,0.47%,场内买入,场内卖出
2010-08-27,2.13,1.44,0.28%,场内买入,场内卖出
2010-08-30,2.159,1.459,1.36%,场内买入,场内卖出
2010-08-31,2.145,1.449,-0.65%,场内买入,场内卖出
2010-09-01,2.137,1.444,-0.37%,场内买入,场内卖出
2010-09-02,2.157,1.457,0.94%,场内买入,场内卖出
2010-09-03,2.149,1.452,-0.37%,场内买入,场内卖出
2010-09-06,2.19,1.479,1.91%,场内买入,场内卖出
2010-09-07,2.193,1.481,0.14%,场内买入,场内卖出
2010-09-08,2.186,1.476,-0.32%,场内买入,场内卖出
2010-09-09,2.15,1.453,-1.65%,场内买入,场内卖出
2010-09-10,2.151,1.453,0.05%,场内买入,场内卖出
2010-09-13,2.163,1.461,0.56%,场内买入,场内卖出
2010-09-14,2.162,1.461,-0.05%,场内买入,场内卖出
2010-09-15,2.133,1.442,-1.34%,场内买入,场内卖出
2010-09-16,2.085,1.41,-2.25%,场内买入,场内卖出
2010-09-17,2.084,1.41,-0.05%,场内买入,场内卖出
2010-09-20,2.08,1.407,-0.19%,场内买入,场内卖出
2010-09-21,2.085,1.41,0.24%,场内买入,场内卖出
2010-09-27,2.102,1.421,0.82%,场内买入,场内卖出
2010-09-28,2.082,1.408,-0.95%,场内买入,场内卖出
2010-09-29,2.088,1.412,0.29%,场内买入,场内卖出
2010-09-30,2.122,1.434,1.63%,场内买入,场内卖出
2010-10-08,2.189,1.478,3.16%,场内买入,场内卖出
2010-10-11,2.252,1.52,2.88%,场内买入,场内卖出
2010-10-12,2.272,1.533,0.89%,场内买入,场内卖出
2010-10-13,2.297,1.549,1.10%,场内买入,场内卖出
2010-10-14,2.321,1.565,1.04%,场内买入,场内卖出
2010-10-15,2.416,1.627,4.09%,场内买入,场内卖出
2010-10-18,2.412,1.624,-0.17%,场内买入,场内卖出
2010-10-19,2.452,1.651,1.66%,场内买入,场内卖出
2010-10-20,2.45,1.649,-0.08%,场内买入,场内卖出
2010-10-21,2.426,1.634,-0.98%,场内买入,场内卖出
2010-10-22,2.403,1.632,-0.08%,场内买入,场内卖出
2010-10-25,2.452,1.664,2.04%,场内买入,场内卖出
2010-10-26,2.436,1.654,-0.65%,场内买入,场内卖出
2010-10-27,2.42,1.643,-0.66%,场内买入,场内卖出
2010-10-28,2.419,1.643,-0.04%,场内买入,场内卖出
2010-10-29,2.384,1.62,-1.45%,场内买入,场内卖出
2010-11-01,2.447,1.661,2.64%,场内买入,场内卖出
2010-11-02,2.441,1.657,-0.25%,场内买入,场内卖出
2010-11-03,2.422,1.645,-0.78%,场内买入,场内卖出
2010-11-04,2.455,1.666,1.36%,场内买入,场内卖出
2010-11-05,2.483,1.685,1.14%,场内买入,场内卖出
2010-11-08,2.508,1.701,1.01%,场内买入,场内卖出
2010-11-09,2.488,1.688,-0.80%,场内买入,场内卖出
2010-11-10,2.464,1.672,-0.96%,场内买入,场内卖出
2010-11-11,2.482,1.684,0.73%,场内买入,场内卖出
2010-11-12,2.355,1.601,-5.12%,场内买入,场内卖出
2010-11-15,2.369,1.61,0.59%,场内买入,场内卖出
2010-11-16,2.272,1.546,-4.09%,场内买入,场内卖出
2010-11-17,2.237,1.524,-1.54%,场内买入,场内卖出
2010-11-18,2.256,1.536,0.85%,场内买入,场内卖出
2010-11-19,2.272,1.546,0.71%,场内买入,场内卖出
2010-11-22,2.251,1.533,-0.92%,场内买入,场内卖出
2010-11-23,2.219,1.512,-1.42%,场内买入,场内卖出
2010-11-24,2.23,1.519,0.50%,场内买入,场内卖出
2010-11-25,2.256,1.536,1.17%,场内买入,场内卖出
2010-11-26,2.239,1.525,-0.75%,场内买入,场内卖出
2010-11-29,2.226,1.516,-0.58%,场内买入,场内卖出
2010-11-30,2.192,1.494,-1.53%,场内买入,场内卖出
2010-12-01,2.202,1.501,0.46%,场内买入,场内卖出
2010-12-02,2.22,1.512,0.82%,场内买入,场内卖出
2010-12-03,2.213,1.508,-0.32%,场内买入,场内卖出
2010-12-06,2.222,1.514,0.41%,场内买入,场内卖出
2010-12-07,2.23,1.519,0.36%,场内买入,场内卖出
2010-12-08,2.203,1.501,-1.21%,场内买入,场内卖出
2010-12-09,2.174,1.482,-1.32%,场内买入,场内卖出
2010-12-10,2.198,1.498,1.10%,场内买入,场内卖出
2010-12-13,2.26,1.539,2.82%,场内买入,场内卖出
2010-12-14,2.263,1.541,0.13%,场内买入,场内卖出
2010-12-15,2.254,1.535,-0.40%,场内买入,场内卖出
2010-12-16,2.248,1.531,-0.27%,场内买入,场内卖出
2010-12-17,2.244,1.528,-0.18%,场内买入,场内卖出
2010-12-20,2.213,1.508,-1.38%,场内买入,场内卖出
2010-12-21,2.259,1.538,2.08%,场内买入,场内卖出
2010-12-22,2.238,1.524,-0.93%,场内买入,场内卖出
2010-12-23,2.231,1.52,-0.31%,场内买入,场内卖出
2010-12-24,2.22,1.512,-0.49%,场内买入,场内卖出
2010-12-27,2.186,1.49,-1.53%,场内买入,场内卖出
2010-12-28,2.148,1.465,-1.74%,场内买入,场内卖出
2010-12-29,2.15,1.467,0.09%,场内买入,场内卖出
2010-12-30,2.153,1.468,0.14%,场内买入,场内卖出
2010-12-31,2.183,1.488,1.39%,场内买入,场内卖出
2011-01-04,2.222,1.514,1.79%,场内买入,场内卖出
2011-01-05,2.217,1.51,-0.23%,场内买入,场内卖出
2011-01-06,2.207,1.504,-0.45%,场内买入,场内卖出
2011-01-07,2.221,1.513,0.63%,场内买入,场内卖出
2011-01-10,2.191,1.493,-1.35%,场内买入,场内卖出
2011-01-11,2.215,1.509,1.10%,场内买入,场内卖出
2011-01-12,2.225,1.516,0.45%,场内买入,场内卖出
2011-01-13,2.228,1.518,0.13%,场内买入,场内卖出
2011-01-14,2.196,1.497,-1.44%,场内买入,场内卖出
2011-01-17,2.136,1.457,-2.73%,场内买入,场内卖出
2011-01-18,2.136,1.457,0.00%,场内买入,场内卖出
2011-01-19,2.171,1.48,1.64%,场内买入,场内卖出
2011-01-20,2.109,1.44,-2.86%,场内买入,场内卖出
2011-01-21,2.138,1.459,1.38%,场内买入,场内卖出
2011-01-24,2.122,1.448,-0.75%,场内买入,场内卖出
2011-01-25,2.118,1.446,-0.19%,场内买入,场内卖出
2011-01-26,2.134,1.456,0.76%,场内买入,场内卖出
2011-01-27,2.167,1.478,1.55%,场内买入,场内卖出
2011-01-28,2.166,1.477,-0.05%,场内买入,场内卖出
2011-01-31,2.188,1.491,1.02%,场内买入,场内卖出
2011-02-01,2.194,1.495,0.27%,场内买入,场内卖出
2011-02-09,2.165,1.476,-1.32%,场内买入,场内卖出
2011-02-10,2.201,1.5,1.66%,场内买入,场内卖出
2011-02-11,2.203,1.501,0.09%,场内买入,场内卖出
2011-02-14,2.282,1.553,3.59%,场内买入,场内卖出
2011-02-15,2.277,1.55,-0.22%,场内买入,场内卖出
2011-02-16,2.298,1.563,0.92%,场内买入,场内卖出
2011-02-17,2.294,1.561,-0.17%,场内买入,场内卖出
2011-02-18,2.269,1.544,-1.09%,场内买入,场内卖出
2011-02-21,2.302,1.566,1.45%,场内买入,场内卖出
2011-02-22,2.242,1.527,-2.61%,场内买入,场内卖出
2011-02-23,2.247,1.53,0.22%,场内买入,场内卖出
2011-02-24,2.26,1.539,0.58%,场内买入,场内卖出
2011-02-25,2.268,1.544,0.35%,场内买入,场内卖出
2011-02-28,2.288,1.557,0.88%,场内买入,场内卖出
2011-03-01,2.3,1.565,0.52%,场内买入,场内卖出
2011-03-02,2.289,1.558,-0.48%,场内买入,场内卖出
2011-03-03,2.288,1.557,-0.04%,场内买入,场内卖出
2011-03-04,2.327,1.582,1.70%,场内买入,场内卖出
2011-03-07,2.379,1.617,2.23%,场内买入,场内卖出
2011-03-08,2.381,1.618,0.08%,场内买入,场内卖出
2011-03-09,2.373,1.613,-0.34%,场内买入,场内卖出
2011-03-10,2.328,1.583,-1.90%,场内买入,场内卖出
2011-03-11,2.306,1.569,-0.95%,场内买入,场内卖出
2011-03-14,2.313,1.573,0.30%,场内买入,场内卖出
2011-03-15,2.276,1.549,-1.60%,场内买入,场内卖出
2011-03-16,2.306,1.569,1.32%,场内买入,场内卖出
2011-03-17,2.28,1.552,-1.13%,场内买入,场内卖出
2011-03-18,2.284,1.554,0.18%,场内买入,场内卖出
2011-03-21,2.279,1.551,-0.22%,场内买入,场内卖出
2011-03-22,2.292,1.56,0.57%,场内买入,场内卖出
2011-03-23,2.316,1.575,1.05%,场内买入,场内卖出
2011-03-24,2.311,1.572,-0.22%,场内买入,场内卖出
2011-03-25,2.34,1.591,1.25%,场内买入,场内卖出
2011-03-28,2.344,1.594,0.17%,场内买入,场内卖出
2011-03-29,2.333,1.586,-0.47%,场内买入,场内卖出
2011-03-30,2.331,1.585,-0.09%,场内买入,场内卖出
2011-03-31,2.317,1.576,-0.60%,场内买入,场内卖出
2011-04-01,2.352,1.599,1.51%,场内买入,场内卖出
2011-04-06,2.392,1.625,1.70%,场内买入,场内卖出
2011-04-07,2.391,1.624,-0.04%,场内买入,场内卖出
2011-04-08,2.405,1.634,0.59%,场内买入,场内卖出
2011-04-11,2.395,1.627,-0.42%,场内买入,场内卖出
2011-04-12,2.402,1.632,0.29%,场内买入,场内卖出
2011-04-13,2.42,1.643,0.75%,场内买入,场内卖出
2011-04-14,2.417,1.641,-0.12%,场内买入,场内卖出
2011-04-15,2.425,1.647,0.33%,场内买入,场内卖出
2011-04-18,2.432,1.651,0.29%,场内买入,场内卖出
2011-04-19,2.377,1.615,-2.26%,场内买入,场内卖出
2011-04-20,2.375,1.614,-0.08%,场内买入,场内卖出
2011-04-21,2.398,1.629,0.97%,场内买入,场内卖出
2011-04-22,2.382,1.619,-0.67%,场内买入,场内卖出
2011-04-25,2.339,1.59,-1.81%,场内买入,场内卖出
2011-04-26,2.325,1.581,-0.60%,场内买入,场内卖出
2011-04-27,2.323,1.58,-0.09%,场内买入,场内卖出
2011-04-28,2.299,1.564,-1.03%,场内买入,场内卖出
2011-04-29,2.317,1.576,0.78%,场内买入,场内卖出
2011-05-03,2.331,1.585,0.60%,场内买入,场内卖出
2011-05-04,2.278,1.55,-2.27%,场内买入,场内卖出
2011-05-05,2.28,1.552,0.09%,场内买入,场内卖出
2011-05-06,2.269,1.544,-0.48%,场内买入,场内卖出
2011-05-09,2.274,1.548,0.22%,场内买入,场内卖出
2011-05-10,2.291,1.559,0.75%,场内买入,场内卖出
2011-05-11,2.276,1.549,-0.65%,场内买入,场内卖出
2011-05-12,2.25,1.532,-1.14%,场内买入,场内卖出
2011-05-13,2.271,1.546,0.93%,场内买入,场内卖出
2011-05-16,2.245,1.529,-1.14%,场内买入,场内卖出
2011-05-17,2.257,1.537,0.53%,场内买入,场内卖出
2011-05-18,2.275,1.548,0.80%,场内买入,场内卖出
2011-05-19,2.26,1.539,-0.66%,场内买入,场内卖出
2011-05-20,2.257,1.537,-0.13%,场内买入,场内卖出
2011-05-23,2.184,1.489,-3.23%,场内买入,场内卖出
2011-05-24,2.179,1.486,-0.23%,场内买入,场内卖出
2011-05-25,2.156,1.47,-1.06%,场内买入,场内卖出
2011-05-26,2.16,1.473,0.19%,场内买入,场内卖出
2011-05-27,2.157,1.471,-0.14%,场内买入,场内卖出
2011-05-30,2.157,1.471,0.00%,场内买入,场内卖出
2011-05-31,2.187,1.491,1.39%,场内买入,场内卖出
2011-06-01,2.181,1.487,-0.27%,场内买入,场内卖出
2011-06-02,2.148,1.465,-1.51%,场内买入,场内卖出
2011-06-03,2.163,1.475,0.70%,场内买入,场内卖出
2011-06-07,2.171,1.48,0.37%,场内买入,场内卖出
2011-06-08,2.168,1.478,-0.14%,场内买入,场内卖出
2011-06-09,2.138,1.459,-1.38%,场内买入,场内卖出
2011-06-10,2.15,1.467,0.56%,场内买入,场内卖出
2011-06-13,2.144,1.463,-0.28%,场内买入,场内卖出
2011-06-14,2.163,1.475,0.89%,场内买入,场内卖出
2011-06-15,2.149,1.466,-0.65%,场内买入,场内卖出
2011-06-16,2.115,1.444,-1.58%,场内买入,场内卖出
2011-06-17,2.106,1.438,-0.43%,场内买入,场内卖出
2011-06-20,2.096,1.431,-0.47%,场内买入,场内卖出
2011-06-21,2.121,1.448,1.19%,场内买入,场内卖出
2011-06-22,2.116,1.444,-0.24%,场内买入,场内卖出
2011-06-23,2.145,1.463,1.37%,场内买入,场内卖出
2011-06-24,2.201,1.5,2.61%,场内买入,场内卖出
2011-06-27,2.202,1.501,0.05%,场内买入,场内卖出
2011-06-28,2.203,1.501,0.05%,场内买入,场内卖出
2011-06-29,2.173,1.482,-1.36%,场内买入,场内卖出
2011-06-30,2.197,1.497,1.10%,场内买入,场内卖出
2011-07-01,2.198,1.498,0.05%,场内买入,场内卖出
2011-07-04,2.243,1.527,2.05%,场内买入,场内卖出
2011-07-05,2.24,1.525,-0.13%,场内买入,场内卖出
2011-07-06,2.232,1.52,-0.36%,场内买入,场内卖出
2011-07-07,2.222,1.514,-0.45%,场内买入,场内卖出
2011-07-08,2.224,1.515,0.09%,场内买入,场内卖出
2011-07-11,2.224,1.515,0.00%,场内买入,场内卖出
2011-07-12,2.183,1.488,-1.84%,场内买入,场内卖出
2011-07-13,2.211,1.506,1.28%,场内买入,场内卖出
2011-07-14,2.22,1.512,0.41%,场内买入,场内卖出
2011-07-15,2.227,1.517,0.32%,场内买入,场内卖出
2011-07-18,2.22,1.512,-0.31%,场内买入,场内卖出
2011-07-19,2.201,1.5,-0.86%,场内买入,场内卖出
2011-07-20,2.201,1.5,0.00%,场内买入,场内卖出
2011-07-21,2.178,1.485,-1.05%,场内买入,场内卖出
2011-07-22,2.18,1.486,0.09%,场内买入,场内卖出
2011-07-25,2.115,1.444,-2.98%,场内买入,场内卖出
2011-07-26,2.118,1.446,0.14%,场内买入,场内卖出
2011-07-27,2.128,1.452,0.47%,场内买入,场内卖出
2011-07-28,2.116,1.444,-0.56%,场内买入,场内卖出
2011-07-29,2.121,1.448,0.24%,场内买入,场内卖出
2011-08-01,2.126,1.451,0.24%,场内买入,场内卖出
2011-08-02,2.107,1.438,-0.89%,场内买入,场内卖出
2011-08-03,2.104,1.436,-0.14%,场内买入,场内卖出
2011-08-04,2.106,1.438,0.10%,场内买入,场内卖出
2011-08-05,2.06,1.408,-2.18%,场内买入,场内卖出
2011-08-08,1.985,1.358,-3.64%,场内买入,场内卖出
2011-08-09,1.988,1.36,0.15%,场内买入,场内卖出
2011-08-10,2.004,1.371,0.80%,场内买入,场内卖出
2011-08-11,2.034,1.39,1.50%,场内买入,场内卖出
2011-08-12,2.038,1.393,0.20%,场内买入,场内卖出
2011-08-15,2.066,1.411,1.37%,场内买入,场内卖出
2011-08-16,2.058,1.406,-0.39%,场内买入,场内卖出
2011-08-17,2.058,1.406,0.00%,场内买入,场内卖出
2011-08-18,2.031,1.389,-1.31%,场内买入,场内卖出
2011-08-19,2.009,1.374,-1.08%,场内买入,场内卖出
2011-08-22,1.994,1.364,-0.75%,场内买入,场内卖出
2011-08-23,2.028,1.387,1.71%,场内买入,场内卖出
2011-08-24,2.017,1.379,-0.54%,场内买入,场内卖出
2011-08-25,2.087,1.425,3.47%,场内买入,场内卖出
2011-08-26,2.081,1.421,-0.29%,场内买入,场内卖出
2011-08-29,2.047,1.399,-1.63%,场内买入,场内卖出
2011-08-30,2.044,1.397,-0.15%,场内买入,场内卖出
2011-08-31,2.05,1.401,0.29%,场内买入,场内卖出
2011-09-01,2.042,1.396,-0.39%,场内买入,场内卖出
2011-09-02,2.018,1.38,-1.18%,场内买入,场内卖出
2011-09-05,1.979,1.354,-1.93%,场内买入,场内卖出
2011-09-06,1.971,1.349,-0.40%,场内买入,场内卖出
2011-09-07,2.01,1.375,1.98%,场内买入,场内卖出
2011-09-08,2.0,1.368,-0.50%,场内买入,场内卖出
2011-09-09,2.005,1.371,0.25%,场内买入,场内卖出
2011-09-13,1.993,1.364,-0.60%,场内买入,场内卖出
2011-09-14,2.002,1.37,0.45%,场内买入,场内卖出
2011-09-15,1.995,1.365,-0.35%,场内买入,场内卖出
2011-09-16,1.998,1.367,0.15%,场内买入,场内卖出
2011-09-19,1.962,1.343,-1.80%,场内买入,场内卖出
2011-09-20,1.976,1.352,0.71%,场内买入,场内卖出
2011-09-21,2.027,1.386,2.58%,场内买入,场内卖出
2011-09-22,1.971,1.349,-2.76%,场内买入,场内卖出
2011-09-23,1.966,1.346,-0.25%,场内买入,场内卖出
2011-09-26,1.934,1.325,-1.63%,场内买入,场内卖出
2011-09-27,1.956,1.339,1.14%,场内买入,场内卖出
2011-09-28,1.938,1.328,-0.92%,场内买入,场内卖出
2011-09-29,1.931,1.323,-0.36%,场内买入,场内卖出
2011-09-30,1.933,1.324,0.10%,场内买入,场内卖出
2011-10-10,1.921,1.316,-0.62%,场内买入,场内卖出
2011-10-11,1.916,1.313,-0.26%,场内买入,场内卖出
2011-10-12,1.971,1.349,2.87%,场内买入,场内卖出
2011-10-13,1.978,1.354,0.36%,场内买入,场内卖出
2011-10-14,1.975,1.352,-0.15%,场内买入,场内卖出
2011-10-17,1.979,1.354,0.20%,场内买入,场内卖出
2011-10-18,1.932,1.324,-2.37%,场内买入,场内卖出
2011-10-19,1.932,1.324,0.00%,场内买入,场内卖出
2011-10-20,1.896,1.3,-1.86%,场内买入,场内卖出
2011-10-21,1.892,1.297,-0.21%,场内买入,场内卖出
2011-10-24,1.903,1.328,2.43%,场内买入,场内卖出
2011-10-25,1.931,1.346,1.47%,场内买入,场内卖出
2011-10-26,1.944,1.354,0.67%,场内买入,场内卖出
2011-10-27,1.95,1.358,0.31%,场内买入,场内卖出
2011-10-28,1.976,1.375,1.33%,场内买入,场内卖出
2011-10-31,1.965,1.368,-0.56%,场内买入,场内卖出
2011-11-01,1.969,1.371,0.20%,场内买入,场内卖出
2011-11-02,1.996,1.389,1.37%,场内买入,场内卖出
2011-11-03,1.992,1.386,-0.20%,场内买入,场内卖出
2011-11-04,2.006,1.395,0.70%,场内买入,场内卖出
2011-11-07,1.995,1.388,-0.55%,场内买入,场内卖出
2011-11-08,1.998,1.39,0.15%,场内买入,场内卖出
2011-11-09,2.009,1.397,0.55%,场内买入,场内卖出
2011-11-10,1.973,1.373,-1.79%,场内买入,场内卖出
2011-11-11,1.975,1.375,0.10%,场内买入,场内卖出
2011-11-14,2.011,1.398,1.82%,场内买入,场内卖出
2011-11-15,2.006,1.395,-0.25%,场内买入,场内卖出
2011-11-16,1.956,1.362,-2.49%,场内买入,场内卖出
2011-11-17,1.951,1.359,-0.26%,场内买入,场内卖出
2011-11-18,1.918,1.337,-1.69%,场内买入,场内卖出
2011-11-21,1.919,1.338,0.05%,场内买入,场内卖出
2011-11-22,1.916,1.336,-0.16%,场内买入,场内卖出
2011-11-23,1.897,1.324,-0.99%,场内买入,场内卖出
2011-11-24,1.897,1.324,0.00%,场内买入,场内卖出
2011-11-25,1.885,1.316,-0.63%,场内买入,场内卖出
2011-11-28,1.891,1.32,0.32%,场内买入,场内卖出
2011-11-29,1.912,1.333,1.11%,场内买入,场内卖出
2011-11-30,1.855,1.296,-2.98%,场内买入,场内卖出
2011-12-01,1.892,1.32,1.99%,场内买入,场内卖出
2011-12-02,1.87,1.306,-1.16%,场内买入,场内卖出
2011-12-05,1.86,1.299,-0.53%,场内买入,场内卖出
2011-12-06,1.86,1.299,0.00%,场内买入,场内卖出
2011-12-07,1.865,1.303,0.27%,场内买入,场内卖出
2011-12-08,1.861,1.3,-0.21%,场内买入,场内卖出
2011-12-09,1.857,1.297,-0.21%,场内买入,场内卖出
2011-12-12,1.842,1.288,-0.81%,场内买入,场内卖出
2011-12-13,1.817,1.271,-1.36%,场内买入,场内卖出
2011-12-14,1.804,1.263,-0.72%,场内买入,场内卖出
2011-12-15,1.773,1.242,-1.72%,场内买入,场内卖出
2011-12-16,1.801,1.261,1.58%,场内买入,场内卖出
2011-12-19,1.793,1.256,-0.44%,场内买入,场内卖出
2011-12-20,1.783,1.249,-0.56%,场内买入,场内卖出
2011-12-21,1.767,1.238,-0.90%,场内买入,场内卖出
2011-12-22,1.768,1.239,0.06%,场内买入,场内卖出
2011-12-23,1.781,1.248,0.74%,场内买入,场内卖出
2011-12-26,1.772,1.242,-0.51%,场内买入,场内卖出
2011-12-27,1.757,1.232,-0.85%,场内买入,场内卖出
2011-12-28,1.764,1.237,0.40%,场内买入,场内卖出
2011-12-29,1.763,1.236,-0.06%,场内买入,场内卖出
2011-12-30,1.782,1.248,1.08%,场内买入,场内卖出
2011-12-31,1.782,1.248,0.00%,场内买入,场内卖出
2012-01-04,1.759,1.233,-1.29%,场内买入,场内卖出
2012-01-05,1.751,1.228,-0.45%,场内买入,场内卖出
2012-01-06,1.764,1.237,0.74%,场内买入,场内卖出
2012-01-09,1.816,1.271,2.95%,场内买入,场内卖出
2012-01-10,1.859,1.299,2.37%,场内买入,场内卖出
2012-01-11,1.849,1.292,-0.54%,场内买入,场内卖出
2012-01-12,1.851,1.294,0.11%,场内买入,场内卖出
2012-01-13,1.832,1.281,-1.03%,场内买入,场内卖出
2012-01-16,1.814,1.269,-0.98%,场内买入,场内卖出
2012-01-17,1.886,1.316,3.97%,场内买入,场内卖出
2012-01-18,1.864,1.302,-1.17%,场内买入,场内卖出
2012-01-19,1.896,1.323,1.72%,场内买入,场内卖出
2012-01-20,1.915,1.335,1.00%,场内买入,场内卖出
2012-01-30,1.878,1.311,-1.93%,场内买入,场内卖出
2012-01-31,1.882,1.314,0.21%,场内买入,场内卖出
2012-02-01,1.858,1.298,-1.28%,场内买入,场内卖出
2012-02-02,1.9,1.326,2.26%,场内买入,场内卖出
2012-02-03,1.911,1.333,0.58%,场内买入,场内卖出
2012-02-06,1.905,1.329,-0.31%,场内买入,场内卖出
2012-02-07,1.871,1.307,-1.78%,场内买入,场内卖出
2012-02-08,1.92,1.339,2.62%,场内买入,场内卖出
2012-02-09,1.917,1.337,-0.16%,场内买入,场内卖出
2012-02-10,1.914,1.335,-0.16%,场内买入,场内卖出
2012-02-13,1.908,1.331,-0.31%,场内买入,场内卖出
2012-02-14,1.901,1.326,-0.37%,场内买入,场内卖出
2012-02-15,1.916,1.336,0.79%,场内买入,场内卖出
2012-02-16,1.91,1.332,-0.31%,场内买入,场内卖出
2012-02-17,1.91,1.332,0.00%,场内买入,场内卖出
2012-02-20,1.909,1.332,-0.05%,场内买入,场内卖出
2012-02-21,1.922,1.34,0.68%,场内买入,场内卖出
2012-02-22,1.944,1.354,1.14%,场内买入,场内卖出
2012-02-23,1.946,1.356,0.10%,场内买入,场内卖出
2012-02-24,1.974,1.374,1.44%,场内买入,场内卖出
2012-02-27,1.978,1.377,0.20%,场内买入,场内卖出
2012-02-28,1.983,1.38,0.25%,场内买入,场内卖出
2012-02-29,1.963,1.367,-1.01%,场内买入,场内卖出
2012-03-01,1.963,1.367,0.00%,场内买入,场内卖出
2012-03-02,1.991,1.385,1.43%,场内买入,场内卖出
2012-03-05,1.981,1.379,-0.50%,场内买入,场内卖出
